jd,mag,uncertainty
2459485.502205,9.6428,0.0127
2459485.502286,9.6082,0.0126
2459485.502367,9.6289,0.0126
2459485.502459,9.6325,0.0126
2459485.502541,9.6109,0.0125
2459485.502714,9.5693,0.0125
2459485.502876,9.6813,0.0127
2459485.502969,9.6189,0.0126
2459485.50305,9.6541,0.0127
2459485.503131,9.6176,0.0127
2459485.503223,9.6593,0.0127
2459485.503304,9.6407,0.0127
2459485.503385,9.6507,0.0126
2459485.503466,9.6742,0.0127
2459485.503559,9.6562,0.0127
2459485.50364,9.6427,0.0125
2459485.503814,9.6292,0.0127
2459485.503895,9.653,0.0126
2459485.504068,9.6911,0.0127
2459485.504149,9.6501,0.0127
2459485.50423,9.6366,0.0126
2459485.504404,9.6589,0.0127
2459485.504485,9.6641,0.0127
2459485.504578,9.6719,0.0128
2459485.504659,9.6564,0.0128
2459485.504913,9.6756,0.0127
2459485.504994,9.6411,0.0126
2459485.505075,9.7019,0.0128
2459485.505168,9.604,0.0126
2459485.505249,9.6608,0.0127
2459485.50533,9.6715,0.0128
2459485.505422,9.6552,0.0128
2459485.505503,9.6228,0.0127
2459485.505584,9.6896,0.0128
2459485.505677,9.6032,0.0127
2459485.505758,9.6404,0.0127
2459485.505839,9.603,0.0127
2459485.506013,9.6091,0.0127
2459485.506094,9.6326,0.0127
2459485.506175,9.6487,0.0128
2459485.506348,9.6306,0.0128
2459485.506429,9.663,0.0129
2459485.506522,9.6127,0.0129
2459485.506603,9.6239,0.0128
2459485.506684,9.5978,0.0128
2459485.506777,9.624,0.0127
2459485.506939,9.6414,0.0127
2459485.507031,9.6392,0.0128
2459485.507112,9.6608,0.0129
2459485.507193,9.6096,0.0128
2459485.507448,9.6427,0.013
2459485.507541,9.6531,0.0129
2459485.507703,9.6488,0.0129
2459485.507795,9.6103,0.0125
2459485.507876,9.6315,0.0127
2459485.508385,9.6795,0.0129
2459485.508466,9.6216,0.0129
2459485.508547,9.6429,0.0127
2459485.508721,9.6443,0.0128
2459485.508802,9.6459,0.0127
2459485.50923,9.659,0.0129
2459485.509311,9.6368,0.0127
2459485.509392,9.6668,0.0128
2459485.509485,9.6993,0.0128
2459485.50974,9.6819,0.0128
2459485.509821,9.6439,0.0127
2459485.509902,9.6781,0.0129
2459485.510168,9.6951,0.0129
2459485.510249,9.6725,0.0127
2459485.510411,9.6753,0.0128
2459485.510758,9.6898,0.0128
2459485.510839,9.6742,0.0129
2459485.51092,9.6957,0.0128
2459485.511013,9.6623,0.0127
2459485.511094,9.6825,0.0128
2459485.511175,9.6798,0.0129
2459485.511267,9.6692,0.0128
2459485.511522,9.6784,0.0129
2459485.511603,9.6831,0.0129
2459485.511684,9.6748,0.0128
2459485.511777,9.6647,0.0127
2459485.511858,9.6441,0.0128
2459485.511939,9.6851,0.0129
2459485.512031,9.6496,0.0129
2459485.512112,9.6459,0.0129
2459485.512193,9.6825,0.0128
2459485.512274,9.6546,0.0129
2459485.512367,9.6834,0.0129
2459485.512448,9.6825,0.0131
2459485.512529,9.7002,0.0128
2459485.512622,9.6701,0.013
2459485.512703,9.6256,0.0128
2459485.512784,9.6984,0.013
2459485.512876,9.6618,0.0129
2459485.512957,9.6506,0.0128
2459485.513038,9.6245,0.0127
2459485.513131,9.6736,0.0129
2459485.513212,9.6756,0.0131
2459485.513385,9.6967,0.013
2459485.513547,9.663,0.0128
2459485.51364,9.6675,0.0129
2459485.513721,9.7061,0.0129
2459485.513802,9.6731,0.0129
2459485.513883,9.6762,0.0128
2459485.513976,9.655,0.0129
2459485.514057,9.64,0.0129
2459485.514311,9.6871,0.0128
2459485.514392,9.6889,0.0128
2459485.514902,9.6742,0.0128
2459485.51533,9.6588,0.0128
2459485.515584,9.661,0.013
2459485.515666,9.704,0.0129
2459485.515747,9.6482,0.0127
2459485.516603,9.6655,0.0129
2459485.517193,9.6991,0.0128
2459485.517946,9.7084,0.0129
2459485.518038,9.6832,0.0128
2459485.518119,9.724,0.013
2459485.5182,9.6991,0.0129
2459485.518293,9.6993,0.0129
2459485.518374,9.6748,0.0128
2459485.518455,9.7227,0.013
2459485.518628,9.7036,0.0131
2459485.518709,9.7008,0.0129
2459485.518802,9.6933,0.0129
2459485.518883,9.6789,0.0128
2459485.518964,9.7087,0.0128
2459485.519045,9.681,0.0128
2459485.519138,9.7117,0.0129
2459485.519219,9.6947,0.0129
2459485.5193,9.6864,0.0129
2459485.519392,9.6601,0.0128
2459485.519473,9.6864,0.0128
2459485.519554,9.678,0.0129
2459485.519647,9.6571,0.0127
2459485.519728,9.6813,0.0129
2459485.519809,9.7138,0.0129
2459485.51989,9.7042,0.013
2459485.520064,9.6796,0.0129
2459485.520145,9.7074,0.0129
2459485.520747,9.6925,0.0129
2459485.520909,9.6749,0.0129
2459485.52099,9.674,0.013
2459485.521163,9.6597,0.0129
2459485.521337,9.6786,0.0129
2459485.521418,9.6815,0.0128
2459485.521499,9.6928,0.0129
2459485.521753,9.6513,0.0128
2459485.521846,9.6977,0.0129
2459485.521927,9.7072,0.013
2459485.522008,9.7293,0.013
2459485.522182,9.6537,0.0129
2459485.522344,9.6993,0.0129
2459485.522598,9.7364,0.013
2459485.523108,9.7147,0.0129
2459485.523189,9.7057,0.013
2459485.523872,9.6762,0.0129
2459485.524288,9.6857,0.0129
2459485.524543,9.7183,0.013
2459485.524716,9.7543,0.0131
2459485.524797,9.6707,0.0129
2459485.525133,9.7133,0.013
2459485.525226,9.6836,0.013
2459485.525307,9.6826,0.0129
2459485.525735,9.7022,0.0131
2459485.525897,9.7146,0.0131
2459485.525978,9.7053,0.0129
2459485.526325,9.7295,0.0131
2459485.52658,9.695,0.0131
2459485.526661,9.7037,0.0131
2459485.526834,9.7192,0.013
2459485.526916,9.7276,0.013
2459485.527078,9.6819,0.0129
2459485.527251,9.7128,0.0132
2459485.527332,9.7124,0.0131
2459485.527506,9.7416,0.0131
2459485.527587,9.7105,0.013
2459485.527679,9.727,0.0131
2459485.52776,9.7293,0.0131
2459485.527841,9.6643,0.013
2459485.528015,9.6541,0.013
2459485.528096,9.7221,0.013
2459485.528177,9.7312,0.0129
2459485.528432,9.7502,0.0131
2459485.528524,9.7363,0.013
2459485.528605,9.7299,0.0131
2459485.528686,9.7025,0.0132
2459485.528779,9.664,0.0129
2459485.52886,9.7369,0.0131
2459485.528941,9.7097,0.0129
2459485.529034,9.7108,0.013
2459485.529115,9.7176,0.0129
2459485.529196,9.6935,0.013
2459485.529277,9.7253,0.013
2459485.52945,9.7523,0.0131
2459485.529531,9.7192,0.0132
2459485.529705,9.6743,0.013
2459485.529959,9.7104,0.013
2459485.530133,9.7345,0.0131
2459485.530214,9.7154,0.0129
2459485.530295,9.7147,0.0131
2459485.530388,9.6989,0.0129
2459485.53055,9.7382,0.0131
2459485.530642,9.7164,0.0131
2459485.530723,9.725,0.013
2459485.531059,9.6953,0.013
2459485.53114,9.6825,0.0128
2459485.531233,9.7215,0.0131
2459485.531314,9.7181,0.013
2459485.531395,9.6586,0.013
2459485.531568,9.7184,0.0131
2459485.531985,9.6953,0.0129
2459485.532159,9.7142,0.013
2459485.532332,9.6959,0.0131
2459485.532413,9.6969,0.0131
2459485.532494,9.7367,0.013
2459485.532587,9.7231,0.0131
2459485.532668,9.6932,0.013
2459485.532749,9.6789,0.013
2459485.533084,9.693,0.0132
2459485.533258,9.71,0.0132
2459485.533432,9.7271,0.013
2459485.533513,9.7475,0.0131
2459485.533686,9.7104,0.0131
2459485.533767,9.7353,0.0131
2459485.533848,9.7314,0.0131
2459485.534022,9.6834,0.0131
2459485.534103,9.7068,0.0131
2459485.534277,9.7078,0.0132
2459485.534358,9.7289,0.0131
2459485.53445,9.7573,0.0131
2459485.534531,9.7093,0.0131
2459485.534612,9.7745,0.0132
2459485.534705,9.7585,0.0132
2459485.534786,9.7422,0.0131
2459485.534867,9.6993,0.0132
2459485.534948,9.7079,0.0131
2459485.535295,9.7123,0.013
2459485.535457,9.7236,0.0131
2459485.53555,9.748,0.0131
2459485.535631,9.6974,0.0131
2459485.535712,9.7054,0.0132
2459485.535885,9.6985,0.0134
2459485.535966,9.7384,0.0133
2459485.536047,9.6447,0.013
2459485.53614,9.6914,0.0131
2459485.536302,9.7169,0.0133
2459485.536395,9.6865,0.0134
2459485.536476,9.72,0.0132
2459485.536811,9.7461,0.0135
2459485.536904,9.6818,0.0132
2459485.536985,9.7261,0.0144
2459485.537147,9.6952,0.0136
2459485.53724,9.7174,0.0132
2459485.537321,9.7045,0.0133
2459485.537494,9.7043,0.0131
2459485.537656,9.73,0.0131
2459485.537749,9.7349,0.013
2459485.537992,9.7371,0.0132
2459485.538166,9.7361,0.0131
2459485.53842,9.7402,0.0132
2459485.538501,9.747,0.0132
2459485.538594,9.6953,0.013
2459485.538675,9.7156,0.013
2459485.538756,9.7495,0.0131
2459485.538929,9.7112,0.0134
2459485.53901,9.7077,0.0132
2459485.539091,9.7238,0.0132
2459485.539346,9.727,0.0132
2459485.539439,9.7019,0.0131
2459485.53952,9.6967,0.013
2459485.539601,9.7168,0.0131
2459485.539774,9.7191,0.0131
2459485.539855,9.7274,0.0132
2459485.540029,9.7536,0.0131
2459485.54011,9.7416,0.0131
2459485.540203,9.7456,0.0131
2459485.540457,9.6894,0.013
2459485.540538,9.6912,0.013
2459485.540619,9.6965,0.0131
2459485.540712,9.7397,0.0132
2459485.540874,9.7033,0.0132
2459485.540966,9.7501,0.0131
2459485.541047,9.7019,0.0131
2459485.541128,9.7313,0.0132
2459485.541383,9.7244,0.0133
2459485.541476,9.7117,0.0132
2459485.541557,9.7612,0.0136
2459485.541638,9.7114,0.0139
2459485.541985,9.7134,0.0137
2459485.542066,9.6795,0.014
2459485.542321,9.6805,0.0135
2459485.542402,9.7316,0.0137
2459485.542494,9.7269,0.0137
2459485.542575,9.7225,0.0133
2459485.542656,9.7124,0.0134
2459485.54283,9.716,0.0134
2459485.543084,9.7176,0.0132
2459485.543166,9.7256,0.0131
2459485.543247,9.7204,0.0131
2459485.543339,9.7046,0.0132
2459485.54342,9.7536,0.0132
2459485.543501,9.7081,0.0131
2459485.543594,9.7496,0.0134
2459485.543675,9.7122,0.0132
2459485.543848,9.729,0.0131
2459485.543929,9.7625,0.0134
2459485.54401,9.7381,0.0132
2459485.544103,9.7322,0.0131
2459485.544184,9.709,0.0131
2459485.544265,9.7436,0.0132
2459485.544439,9.7113,0.0132
2459485.544601,9.7017,0.0131
2459485.544693,9.7142,0.0131
2459485.544855,9.7141,0.0133
2459485.544948,9.7183,0.0131
2459485.54511,9.705,0.0132
2459485.545203,9.7158,0.0131
2459485.545284,9.7412,0.0131
2459485.545457,9.7127,0.013
2459485.545538,9.7377,0.0131
2459485.545619,9.7574,0.0133
2459485.545712,9.7281,0.0132
2459485.545793,9.7027,0.0131
2459485.545874,9.7426,0.0132
2459485.545955,9.7415,0.0132
2459485.546047,9.7623,0.0133
2459485.546209,9.7381,0.0132
2459485.546302,9.7108,0.0132
2459485.546383,9.7085,0.013
2459485.546464,9.6927,0.0132
2459485.546557,9.7054,0.0133
2459485.546638,9.7363,0.0132
2459485.546719,9.7121,0.0131
2459485.546811,9.6902,0.0133
2459485.546892,9.7366,0.0133
2459485.546973,9.7523,0.0132
2459485.547066,9.7577,0.0133
2459485.547147,9.7483,0.0134
2459485.547228,9.7115,0.0133
2459485.547321,9.7075,0.0133
2459485.547402,9.7251,0.0133
2459485.547483,9.7321,0.0133
2459485.547656,9.706,0.0133
2459485.547737,9.7159,0.0132
2459485.547818,9.7298,0.0133
2459485.547911,9.7103,0.0132
2459485.548073,9.742,0.0132
2459485.548166,9.7251,0.0132
2459485.548247,9.7201,0.0132
2459485.54842,9.7266,0.0132
2459485.548501,9.7505,0.0133
2459485.548675,9.7059,0.0133
2459485.548756,9.6978,0.0132
2459485.548837,9.7443,0.0134
2459485.548918,9.7563,0.0134
2459485.54901,9.7158,0.0134
2459485.549091,9.7264,0.0133
2459485.549172,9.7081,0.0132
2459485.549265,9.6939,0.0133
2459485.549346,9.7019,0.0133
2459485.549427,9.7193,0.0134
2459485.54952,9.731,0.0134
2459485.549601,9.6969,0.0134
2459485.549682,9.7094,0.0135
2459485.549936,9.7559,0.0161
2459485.550017,9.7376,0.0136
2459485.55011,9.6883,0.0133
2459485.550272,9.7194,0.0135
2459485.550365,9.7228,0.0135
2459485.550527,9.7267,0.0135
2459485.550619,9.768,0.0137
2459485.5507,9.7222,0.0136
2459485.550781,9.6927,0.0135
2459485.550862,9.6885,0.0136
2459485.551036,9.7084,0.0136
2459485.551209,9.7354,0.0138
2459485.551291,9.7027,0.0138
2459485.551464,9.7061,0.0136
2459485.551545,9.7083,0.0138
2459485.551626,9.7157,0.0136
2459485.5518,9.7337,0.0138
2459485.551881,9.6935,0.0134
2459485.552054,9.747,0.0135
2459485.552135,9.6705,0.0133
2459485.552216,9.7084,0.0133
2459485.552471,9.6857,0.0134
2459485.552564,9.7081,0.0138
2459485.552645,9.7087,0.0136
2459485.552807,9.6879,0.0136
2459485.552899,9.715,0.0138
2459485.553154,9.7188,0.014
2459485.553235,9.7182,0.014
2459485.553316,9.6962,0.0141
2459485.55349,9.6984,0.0139
2459485.553571,9.6818,0.0137
2459485.553744,9.7354,0.0139
2459485.553906,9.7292,0.0142
2459485.553999,9.7713,0.0143
2459485.55408,9.6885,0.0138
2459485.554161,9.7303,0.014
2459485.554334,9.7304,0.0141
2459485.554508,9.7384,0.0142
2459485.55467,9.7261,0.0147
2459485.554763,9.7408,0.0144
2459485.554844,9.7006,0.0145
2459485.554925,9.6927,0.0146
2459485.555098,9.741,0.015
2459485.555272,9.6814,0.0145
2459485.555353,9.7192,0.0146
2459485.555434,9.7481,0.0149
2459485.555608,9.7358,0.015
2459485.55577,9.7473,0.0151
2459485.555862,9.736,0.0152
2459485.555943,9.7455,0.0151
2459485.556198,9.743,0.0157
2459485.556279,9.7186,0.016
2459485.556372,9.7359,0.0159
2459485.556453,9.7106,0.0157
2459485.556534,9.7135,0.0157
2459485.556707,9.6921,0.0151
2459485.556788,9.696,0.0152
2459485.556869,9.6778,0.0153
2459485.556962,9.7301,0.0152
2459485.557043,9.709,0.0152
2459485.557124,9.6844,0.015
2459485.557216,9.6944,0.015
2459485.557297,9.7352,0.0153
2459485.557378,9.6748,0.0148
2459485.557471,9.7473,0.0148
2459485.557552,9.6927,0.0147
2459485.557726,9.7156,0.0149
2459485.557888,9.6929,0.0145
2459485.557969,9.7024,0.0144
2459485.558142,9.6994,0.0145
2459485.558223,9.6986,0.0146
2459485.558571,9.6987,0.0149
2459485.558652,9.6941,0.0148
2459485.558733,9.6961,0.0146
2459485.558825,9.7244,0.0145
2459485.558906,9.7357,0.0146
2459485.559161,9.7166,0.0151
2459485.559242,9.6965,0.015
2459485.559578,9.7162,0.0147
2459485.55967,9.7196,0.0149
2459485.559751,9.7588,0.0148
2459485.559832,9.7281,0.0145
2459485.559925,9.7314,0.0145
2459485.560006,9.7227,0.0141
2459485.560087,9.661,0.0143
2459485.560179,9.6809,0.0141
2459485.560341,9.7001,0.0142
2459485.560596,9.6917,0.0141
2459485.560689,9.7279,0.0142
2459485.56077,9.6974,0.0141
2459485.560851,9.7012,0.0139
2459485.560943,9.671,0.0135
2459485.561024,9.6857,0.0137
2459485.561105,9.6929,0.0137
2459485.561186,9.7208,0.0136
2459485.561279,9.7236,0.0136
2459485.56136,9.7227,0.0136
2459485.561441,9.6959,0.0136
2459485.561534,9.733,0.0136
2459485.561615,9.6659,0.0136
2459485.561696,9.6754,0.0135
2459485.561788,9.7573,0.0137
2459485.561869,9.7192,0.0135
2459485.56195,9.7458,0.0136
2459485.562205,9.7282,0.0136
2459485.562459,9.6885,0.0137
2459485.562552,9.7199,0.0137
2459485.562633,9.693,0.0138
2459485.562807,9.7245,0.0136
2459485.562888,9.7302,0.0138
2459485.563061,9.7281,0.0139
2459485.563223,9.701,0.0137
2459485.563397,9.7033,0.0136
2459485.563652,9.7238,0.0135
2459485.563733,9.7199,0.0136
2459485.563825,9.6988,0.0134
2459485.563906,9.6985,0.0133
2459485.56408,9.698,0.0132
2459485.564242,9.718,0.0134
2459485.564497,9.7162,0.0133
2459485.564589,9.6925,0.0134
2459485.564751,9.6945,0.0133
2459485.564844,9.7056,0.0133
2459485.564925,9.6932,0.0131
2459485.565098,9.6917,0.0131
2459485.565179,9.6837,0.0131
2459485.56526,9.7053,0.0132
2459485.565434,9.6842,0.0132
2459485.565515,9.7183,0.0131
2459485.56577,9.6709,0.0131
2459485.566024,9.689,0.013
2459485.566105,9.6668,0.0131
2459485.566198,9.7051,0.0131
2459485.56636,9.6974,0.0131
2459485.566869,9.7034,0.0129
2459485.56695,9.7219,0.0132
2459485.567124,9.7184,0.0131
2459485.567297,9.7354,0.0129
2459485.567459,9.6883,0.013
2459485.567541,9.7169,0.0131
2459485.567633,9.7198,0.013
2459485.567714,9.7077,0.0131
2459485.567795,9.6907,0.0129
2459485.567888,9.6739,0.0129
2459485.567969,9.7009,0.0131
2459485.56805,9.72,0.0132
2459485.568223,9.6807,0.0131
2459485.568304,9.7,0.0132
2459485.568397,9.6763,0.0132
2459485.568478,9.6841,0.0131
2459485.568559,9.6838,0.013
2459485.568652,9.6725,0.0128
2459485.568733,9.681,0.0131
2459485.568814,9.6815,0.013
2459485.568895,9.6929,0.0132
2459485.568987,9.6524,0.0129
2459485.569068,9.6843,0.0131
2459485.569149,9.729,0.013
2459485.569242,9.7126,0.013
2459485.569323,9.729,0.0131
2459485.569404,9.6922,0.013
2459485.569497,9.7138,0.0129
2459485.569578,9.7003,0.0131
2459485.569659,9.6924,0.0129
2459485.569751,9.7166,0.0132
2459485.569832,9.7164,0.0131
2459485.569913,9.7036,0.0133
2459485.570006,9.7134,0.0133
2459485.570087,9.6883,0.0132
2459485.570168,9.7192,0.0135
2459485.57026,9.6942,0.0133
2459485.570341,9.6957,0.0132
2459485.570515,9.6879,0.0134
2459485.570596,9.6872,0.0134
2459485.570677,9.7052,0.0137
2459485.570758,9.7059,0.0136
2459485.570851,9.7011,0.0138
2459485.570932,9.666,0.0138
2459485.571013,9.6851,0.0139
2459485.571267,9.6911,0.0142
2459485.57136,9.6893,0.0141
2459485.571441,9.6791,0.0141
2459485.571522,9.6601,0.0141
2459485.571603,9.6901,0.0141
2459485.571696,9.6899,0.0142
2459485.571777,9.6862,0.0144
2459485.571869,9.668,0.0141
2459485.57195,9.7011,0.0141
2459485.572031,9.6883,0.0141
2459485.572205,9.6825,0.0139
2459485.572286,9.6936,0.0138
2459485.572459,9.6664,0.0137
2459485.572541,9.6923,0.0137
2459485.572622,9.6797,0.0136
2459485.572714,9.6942,0.0136
2459485.572795,9.6893,0.0136
2459485.572876,9.7238,0.0136
2459485.572957,9.6883,0.0134
2459485.57305,9.6913,0.0135
2459485.573131,9.6997,0.0135
2459485.573212,9.6967,0.0133
2459485.573385,9.694,0.0132
2459485.573466,9.6827,0.0131
2459485.573559,9.6958,0.0133
2459485.57364,9.7154,0.0133
2459485.573721,9.6932,0.0133
2459485.573895,9.68,0.0132
2459485.573976,9.6974,0.0131
2459485.574068,9.6682,0.0131
2459485.574149,9.6704,0.0132
2459485.574566,9.6811,0.0132
2459485.574659,9.6728,0.0131
2459485.57474,9.6783,0.0132
2459485.574821,9.6805,0.0131
2459485.574913,9.7075,0.0134
2459485.574994,9.6742,0.0132
2459485.575075,9.7009,0.0133
2459485.57533,9.6682,0.0132
2459485.575422,9.694,0.0134
2459485.575503,9.6814,0.0135
2459485.575584,9.6843,0.0134
2459485.575677,9.6852,0.0135
2459485.575758,9.6681,0.0135
2459485.575839,9.7214,0.0135
2459485.575932,9.6862,0.0133
2459485.576013,9.6475,0.0132
2459485.576094,9.6642,0.0133
2459485.576175,9.6988,0.0133
2459485.576267,9.6869,0.0133
2459485.576429,9.6629,0.0133
2459485.576522,9.6355,0.0134
2459485.576603,9.7097,0.0136
2459485.576684,9.6876,0.0135
2459485.576777,9.7144,0.0134
2459485.576858,9.6867,0.0136
2459485.576939,9.6663,0.0134
2459485.577112,9.677,0.0135
2459485.577193,9.69,0.0137
2459485.577274,9.6774,0.0135
2459485.577367,9.6782,0.0137
2459485.577448,9.6867,0.0137
2459485.577529,9.6934,0.0144
2459485.577622,9.6761,0.0138
2459485.577703,9.6843,0.0136
2459485.577876,9.6584,0.0136
2459485.577957,9.6823,0.0137
2459485.578038,9.6714,0.0136
2459485.578119,9.6863,0.0134
2459485.578212,9.6688,0.0134
2459485.578293,9.6872,0.0134
2459485.578374,9.6544,0.0135
2459485.578466,9.6743,0.0135
2459485.578547,9.6683,0.0137
2459485.578628,9.6438,0.0133
2459485.578721,9.69,0.0135
2459485.578802,9.6754,0.0135
2459485.578883,9.6668,0.0135
2459485.579057,9.6674,0.0135
2459485.579138,9.6785,0.0135
2459485.57923,9.6984,0.0136
2459485.579311,9.6876,0.0136
2459485.579485,9.6531,0.0135
2459485.579566,9.6866,0.0136
2459485.57974,9.6628,0.0135
2459485.579821,9.6784,0.0135
2459485.579983,9.6794,0.0134
2459485.580075,9.6918,0.0134
2459485.580237,9.6792,0.0132
2459485.580411,9.668,0.0132
2459485.580503,9.6605,0.0133
2459485.580584,9.6544,0.0131
2459485.580666,9.7141,0.0135
2459485.580758,9.6972,0.0133
2459485.580839,9.6769,0.0132
2459485.58092,9.7032,0.0133
2459485.581013,9.6695,0.0132
2459485.581094,9.6853,0.0131
2459485.581175,9.7012,0.0132
2459485.581348,9.6787,0.0132
2459485.581522,9.6573,0.0132
2459485.581603,9.6717,0.0131
2459485.581765,9.6521,0.013
2459485.581939,9.6445,0.0131
2459485.58202,9.7043,0.0133
2459485.582193,9.6785,0.0133
2459485.582274,9.6621,0.0131
2459485.582367,9.7045,0.0133
2459485.582448,9.6659,0.0132
2459485.582529,9.6485,0.0131
2459485.582622,9.6639,0.0132
2459485.582703,9.6692,0.0133
2459485.582876,9.6549,0.0131
2459485.582957,9.6546,0.013
2459485.583038,9.6671,0.0131
2459485.583131,9.6721,0.013
2459485.583212,9.6433,0.0131
2459485.583293,9.6449,0.0132
2459485.583385,9.6537,0.0132
2459485.583466,9.6467,0.0131
2459485.583547,9.6628,0.0132
2459485.58364,9.6677,0.0131
2459485.583721,9.6919,0.0133
2459485.583802,9.6345,0.0131
2459485.583883,9.6605,0.0131
2459485.583976,9.6721,0.0131
2459485.584057,9.6474,0.0131
2459485.584149,9.6713,0.0132
2459485.58423,9.6629,0.0131
2459485.584311,9.6395,0.013
2459485.584404,9.6823,0.0133
2459485.584485,9.682,0.0131
2459485.584566,9.6449,0.0131
2459485.58474,9.6516,0.0133
2459485.584821,9.6555,0.0132
2459485.584902,9.6479,0.0133
2459485.584994,9.6509,0.0131
2459485.585156,9.669,0.0131
2459485.585249,9.6541,0.0131
2459485.58533,9.6302,0.013
2459485.585411,9.6566,0.0132
2459485.585584,9.6613,0.0132
2459485.585677,9.6943,0.0132
2459485.585758,9.6807,0.013
2459485.58592,9.6746,0.0131
2459485.586013,9.6847,0.0132
2459485.586094,9.6783,0.0131
2459485.586175,9.66,0.0131
2459485.586267,9.624,0.0132
2459485.586348,9.6118,0.0132
2459485.586429,9.6352,0.0131
2459485.586522,9.6561,0.0131
2459485.586603,9.6445,0.0132
2459485.586684,9.6501,0.0131
2459485.586777,9.641,0.013
2459485.586858,9.6275,0.0132
2459485.586939,9.6384,0.0132
2459485.58702,9.6638,0.0132
2459485.587112,9.6427,0.0131
2459485.587274,9.6565,0.013
2459485.587367,9.6345,0.0131
2459485.587448,9.6465,0.0131
2459485.587529,9.6617,0.0131
2459485.587622,9.6587,0.0131
2459485.587703,9.6402,0.013
2459485.587784,9.6754,0.0131
2459485.587876,9.6542,0.0132
2459485.587957,9.6426,0.013
2459485.58805,9.6457,0.0131
2459485.588131,9.63,0.0129
2459485.588212,9.6645,0.0131
2459485.588385,9.6201,0.0131
2459485.588559,9.6334,0.013
2459485.588976,9.661,0.013
2459485.589068,9.6255,0.013
2459485.589311,9.6424,0.013
2459485.589404,9.6154,0.0131
2459485.589485,9.6375,0.013
2459485.589659,9.6398,0.0131
2459485.58974,9.6275,0.013
2459485.589821,9.6334,0.013
2459485.589913,9.632,0.0129
2459485.589994,9.6419,0.0129
2459485.590249,9.636,0.0129
2459485.590341,9.6259,0.013
2459485.590422,9.6315,0.0129
2459485.590503,9.6129,0.013
2459485.590758,9.6166,0.013
2459485.590839,9.6666,0.0129
2459485.590932,9.6289,0.013
2459485.591013,9.6027,0.0129
2459485.591094,9.6294,0.0129
2459485.591267,9.6326,0.013
2459485.591348,9.6169,0.0129
2459485.591429,9.5966,0.013
2459485.591522,9.6099,0.0128
2459485.591603,9.6338,0.0129
2459485.591684,9.6217,0.0129
2459485.591777,9.621,0.0129
2459485.591858,9.6432,0.013
2459485.591939,9.6175,0.013
2459485.592031,9.6272,0.0129
2459485.592112,9.5779,0.0127
2459485.592193,9.6186,0.0128
2459485.592286,9.638,0.013
2459485.592367,9.6265,0.0129
2459485.592448,9.6335,0.0128
2459485.592622,9.6034,0.0128
2459485.592703,9.6094,0.013
2459485.592784,9.5813,0.0127
2459485.592876,9.6215,0.013
2459485.592957,9.6256,0.013
2459485.593038,9.5973,0.0128
2459485.593131,9.6113,0.0129
2459485.593212,9.6044,0.0128
2459485.593293,9.6108,0.013
2459485.593385,9.652,0.0132
2459485.593466,9.6448,0.0128
2459485.593547,9.6307,0.0128
2459485.594057,9.6162,0.0129
2459485.594138,9.5962,0.0128
2459485.59423,9.6125,0.013
2459485.594311,9.6105,0.0127
2459485.594392,9.6007,0.013
2459485.594485,9.5934,0.0129
2459485.594647,9.6147,0.013
2459485.59474,9.5895,0.0129
2459485.594821,9.5851,0.0128
2459485.594902,9.6041,0.0127
2459485.595075,9.6149,0.0129
2459485.595156,9.6088,0.0129
2459485.595249,9.5967,0.0129
2459485.595411,9.6238,0.0128
2459485.595492,9.5942,0.0128
2459485.595747,9.6306,0.0129
2459485.595839,9.6248,0.0128
2459485.59592,9.6345,0.0129
2459485.596094,9.5688,0.0127
2459485.596175,9.5887,0.0127
2459485.596256,9.6112,0.0127
2459485.596429,9.6056,0.0128
2459485.596603,9.6046,0.0129
2459485.596684,9.6186,0.0128
2459485.596765,9.609,0.0127
2459485.596846,9.5823,0.0127
2459485.596939,9.6345,0.0128
2459485.597031,9.5861,0.0128
2459485.597112,9.6439,0.0128
2459485.597367,9.6177,0.0128
2459485.597448,9.5783,0.0127
2459485.597622,9.5978,0.0128
2459485.597703,9.5968,0.0127
2459485.597784,9.6063,0.0128
2459485.597876,9.6198,0.0128
2459485.597957,9.5845,0.013
2459485.598038,9.6129,0.0129
2459485.598212,9.6214,0.0129
2459485.598293,9.6156,0.0128
2459485.598385,9.5945,0.0129
2459485.598466,9.6072,0.0129
2459485.598547,9.5571,0.0128
2459485.598721,9.6185,0.0129
2459485.598802,9.6112,0.0128
2459485.598895,9.5946,0.0128
2459485.598976,9.6053,0.0128
2459485.599311,9.6324,0.0131
2459485.599404,9.596,0.0127
2459485.599485,9.5589,0.0127
2459485.599821,9.5792,0.0127
2459485.599902,9.5755,0.0127
2459485.599994,9.5641,0.0128
2459485.600075,9.5949,0.0129
2459485.600156,9.5987,0.0129
2459485.600249,9.5583,0.0127
2459485.60033,9.6368,0.0129
2459485.600411,9.5801,0.0128
2459485.600584,9.5516,0.0126
2459485.600666,9.5756,0.0127
2459485.600839,9.5563,0.0127
2459485.60092,9.5879,0.0128
2459485.601094,9.5722,0.0128
2459485.601175,9.5629,0.0127
2459485.601348,9.5783,0.0126
2459485.601429,9.5662,0.0129
2459485.60151,9.5348,0.0126
2459485.601603,9.5771,0.0127
2459485.601684,9.5677,0.0128
2459485.601765,9.5883,0.0128
2459485.601858,9.5523,0.0127
