jd,mag,uncertainty
2458827.270712,9.728,0.0163
2458827.270804,9.7078,0.0167
2458827.270897,9.7018,0.0165
2458827.270978,9.736,0.0162
2458827.271071,9.6713,0.0163
2458827.271244,9.6692,0.0164
2458827.271337,9.6962,0.0166
2458827.271429,9.6888,0.0164
2458827.27151,9.664,0.0165
2458827.271603,9.6943,0.0164
2458827.271696,9.6695,0.0164
2458827.271788,9.7252,0.0165
2458827.271869,9.7157,0.0165
2458827.271962,9.6789,0.0163
2458827.272054,9.729,0.0163
2458827.272135,9.7086,0.0164
2458827.272228,9.6905,0.0169
2458827.272321,9.6837,0.0166
2458827.272402,9.7433,0.0164
2458827.272494,9.6635,0.0163
2458827.272587,9.66,0.0165
2458827.272679,9.638,0.0166
2458827.27276,9.6497,0.0166
2458827.272853,9.7153,0.0163
2458827.272946,9.7227,0.0167
2458827.273027,9.6828,0.0163
2458827.273119,9.6639,0.0163
2458827.273212,9.6919,0.0163
2458827.273304,9.7032,0.0162
2458827.273385,9.6928,0.0162
2458827.273478,9.6889,0.0164
2458827.273571,9.707,0.0162
2458827.273652,9.6649,0.0164
2458827.273744,9.681,0.0164
2458827.273837,9.6924,0.0165
2458827.273929,9.6724,0.0163
2458827.27401,9.7037,0.0162
2458827.274103,9.6523,0.0166
2458827.274196,9.7136,0.0162
2458827.274277,9.6805,0.0163
2458827.274369,9.6877,0.0162
2458827.274462,9.6934,0.0164
2458827.274543,9.6969,0.0161
2458827.274635,9.6782,0.0164
2458827.274728,9.6996,0.0163
2458827.274809,9.7125,0.0164
2458827.274902,9.6662,0.0166
2458827.274994,9.7422,0.0161
2458827.275087,9.6893,0.0162
2458827.275168,9.7144,0.0159
2458827.27526,9.6719,0.0163
2458827.275353,9.7134,0.0163
2458827.275434,9.7327,0.0163
2458827.275527,9.7077,0.0163
2458827.275619,9.6698,0.0167
2458827.2757,9.7172,0.0164
2458827.275793,9.6831,0.0162
2458827.275885,9.6868,0.016
2458827.275966,9.7184,0.0163
2458827.276059,9.6807,0.0163
2458827.276152,9.6833,0.016
2458827.276244,9.6727,0.0165
2458827.276325,9.6235,0.0163
2458827.276418,9.6566,0.0161
2458827.27651,9.6918,0.0162
2458827.276591,9.6866,0.016
2458827.276684,9.677,0.0161
2458827.276777,9.6607,0.0159
2458827.276858,9.6424,0.0162
2458827.27695,9.6957,0.0161
2458827.277043,9.6085,0.0164
2458827.277135,9.7442,0.0163
2458827.277216,9.6628,0.0164
2458827.277309,9.6146,0.0163
2458827.277402,9.6471,0.0167
2458827.277483,9.6742,0.0163
2458827.277575,9.6616,0.0164
2458827.277668,9.7127,0.0166
2458827.27776,9.6939,0.0164
2458827.277841,9.6397,0.0168
2458827.277934,9.6544,0.0166
2458827.278027,9.6671,0.0169
2458827.278108,9.6262,0.0171
2458827.2782,9.6781,0.0168
2458827.278293,9.6675,0.0168
2458827.278374,9.6776,0.0165
2458827.278466,9.654,0.0165
2458827.278559,9.6522,0.0169
2458827.27864,9.642,0.0166
2458827.278733,9.6899,0.0168
2458827.278825,9.646,0.0166
2458827.278906,9.7129,0.0167
2458827.278999,9.6602,0.0166
2458827.279091,9.6556,0.0167
2458827.279184,9.6837,0.0166
2458827.279265,9.6481,0.0163
2458827.279358,9.6324,0.0165
2458827.27945,9.6832,0.0161
2458827.279531,9.6958,0.0162
2458827.279624,9.6671,0.0166
2458827.279716,9.6413,0.0165
2458827.279797,9.6712,0.0161
2458827.27989,9.7057,0.0163
2458827.279983,9.6822,0.0162
2458827.280064,9.7135,0.0163
2458827.280156,9.6516,0.0161
2458827.280249,9.6679,0.0162
2458827.28033,9.6701,0.0161
2458827.280422,9.6771,0.016
2458827.280515,9.6436,0.0163
2458827.280608,9.6523,0.0166
2458827.280689,9.6871,0.0163
2458827.280781,9.6342,0.0165
2458827.280874,9.7136,0.0161
2458827.280955,9.6193,0.0164
2458827.281047,9.6577,0.0164
2458827.28114,9.6461,0.0165
2458827.281233,9.6727,0.0165
2458827.281314,9.6498,0.0165
2458827.281406,9.6802,0.0165
2458827.281499,9.6488,0.0164
2458827.28158,9.6793,0.0161
2458827.281672,9.6964,0.0163
2458827.281765,9.6688,0.0164
2458827.281846,9.7124,0.0161
2458827.281939,9.6656,0.0191
2458827.282031,9.6082,0.0168
2458827.282124,9.6362,0.0164
2458827.282205,9.6276,0.0162
2458827.282297,9.595,0.0163
2458827.28239,9.6704,0.016
2458827.282471,9.6536,0.0161
2458827.282564,9.632,0.0161
2458827.282656,9.6607,0.016
2458827.282749,9.6731,0.0161
2458827.28283,9.6411,0.0162
2458827.282922,9.6216,0.0167
2458827.283015,9.6511,0.0164
2458827.283096,9.5774,0.0165
2458827.283189,9.6325,0.0164
2458827.283281,9.671,0.017
2458827.283374,9.6068,0.0166
2458827.283455,9.6508,0.0163
2458827.283547,9.5638,0.0162
2458827.28364,9.5925,0.0164
2458827.283721,9.5949,0.0163
2458827.283814,9.5868,0.0165
2458827.283906,9.6305,0.0159
2458827.283987,9.6329,0.0164
2458827.28408,9.6074,0.0164
2458827.284172,9.6323,0.0164
2458827.284265,9.5846,0.0165
2458827.284346,9.6036,0.0161
2458827.284439,9.6414,0.0162
2458827.284531,9.6098,0.0164
2458827.284612,9.6255,0.016
2458827.284705,9.6453,0.016
2458827.284797,9.61,0.0164
2458827.284878,9.6302,0.0162
2458827.284971,9.594,0.0162
2458827.285064,9.6389,0.0163
2458827.285156,9.6562,0.0164
2458827.285237,9.6045,0.0166
2458827.28533,9.6039,0.0162
2458827.285422,9.5926,0.0162
2458827.285503,9.6145,0.0163
2458827.285596,9.6374,0.0162
2458827.285689,9.6313,0.0164
2458827.28577,9.6126,0.0164
2458827.285862,9.6192,0.0165
2458827.285955,9.6327,0.0161
2458827.286047,9.5856,0.0164
2458827.286128,9.6179,0.0162
2458827.286221,9.644,0.016
2458827.286314,9.6373,0.0162
2458827.286395,9.6618,0.0163
2458827.286487,9.6543,0.0162
2458827.286661,9.7006,0.0162
2458827.286753,9.6258,0.0163
2458827.286846,9.6069,0.0163
2458827.286939,9.6204,0.0162
2458827.28702,9.6362,0.0164
2458827.287112,9.5948,0.0161
2458827.287205,9.6728,0.0161
2458827.287286,9.5693,0.0167
2458827.287378,9.5775,0.0163
2458827.287471,9.616,0.0164
2458827.287552,9.64,0.0163
2458827.287645,9.5651,0.0162
2458827.287737,9.6155,0.0161
2458827.287818,9.6093,0.0161
2458827.287911,9.5914,0.0163
2458827.288003,9.5913,0.0161
2458827.288096,9.6131,0.0162
2458827.288177,9.6145,0.0162
2458827.28827,9.63,0.0161
2458827.288362,9.6202,0.0161
2458827.288443,9.5873,0.0163
2458827.288536,9.6287,0.016
2458827.288628,9.5718,0.0163
2458827.288721,9.6136,0.0163
2458827.288802,9.6289,0.0161
2458827.288895,9.5903,0.0163
2458827.288987,9.636,0.0162
2458827.28908,9.6299,0.016
2458827.289161,9.5958,0.0164
2458827.289253,9.6018,0.0164
2458827.289346,9.6095,0.0161
2458827.289427,9.5748,0.0163
2458827.28952,9.6338,0.0158
2458827.289612,9.6245,0.0161
2458827.289693,9.6192,0.0162
2458827.289786,9.594,0.0162
2458827.289878,9.5918,0.0162
2458827.289971,9.5657,0.0165
2458827.290052,9.6311,0.0163
2458827.290145,9.5568,0.0164
2458827.290237,9.5855,0.0164
2458827.290318,9.6588,0.0162
2458827.290411,9.6091,0.0161
2458827.290503,9.613,0.0163
2458827.290584,9.5741,0.0163
2458827.290677,9.6261,0.016
2458827.29077,9.6151,0.0162
2458827.290862,9.6122,0.0161
2458827.290943,9.605,0.0163
2458827.291036,9.6039,0.0161
2458827.291128,9.5641,0.0163
2458827.291209,9.5691,0.0161
2458827.291302,9.5907,0.0164
2458827.291395,9.6051,0.0161
2458827.291487,9.5868,0.0164
2458827.291568,9.5816,0.0161
2458827.291661,9.5672,0.0162
2458827.291753,9.5752,0.0163
2458827.291834,9.5856,0.0161
2458827.291927,9.5731,0.0164
2458827.29202,9.5818,0.0159
2458827.292101,9.5816,0.0163
2458827.292286,9.6284,0.016
2458827.292367,9.5883,0.0163
2458827.292459,9.5477,0.0163
2458827.292552,9.5948,0.0163
2458827.292633,9.5716,0.016
2458827.292726,9.5907,0.0161
2458827.292818,9.5778,0.0161
2458827.292899,9.6011,0.0159
2458827.292992,9.5566,0.0161
2458827.293084,9.5998,0.016
2458827.293177,9.5978,0.016
2458827.293258,9.5953,0.0162
2458827.293351,9.5727,0.0163
2458827.293432,9.5674,0.0161
2458827.293524,9.5356,0.0162
2458827.293617,9.5619,0.0162
2458827.293709,9.5558,0.0158
2458827.293791,9.5854,0.0162
2458827.293883,9.5529,0.0163
2458827.293976,9.5615,0.0165
2458827.294068,9.5102,0.0164
2458827.294149,9.542,0.0164
2458827.294242,9.5521,0.0161
2458827.294334,9.5668,0.0159
2458827.294416,9.5043,0.016
2458827.294508,9.5203,0.0163
2458827.294601,9.5296,0.016
2458827.294693,9.5094,0.0163
2458827.294774,9.5397,0.016
2458827.294867,9.5262,0.0162
2458827.294959,9.516,0.0164
2458827.295052,9.4957,0.0158
2458827.295133,9.5991,0.016
2458827.295226,9.5222,0.0161
2458827.295318,9.5307,0.0161
2458827.295399,9.5106,0.0163
2458827.295492,9.5787,0.0158
2458827.295584,9.5864,0.0161
2458827.295666,9.4884,0.016
2458827.295758,9.5367,0.0161
2458827.295851,9.4987,0.0159
2458827.295932,9.504,0.0164
2458827.296117,9.4976,0.016
2458827.296198,9.5575,0.0159
2458827.296291,9.5228,0.016
2458827.296383,9.4842,0.0162
2458827.296464,9.5496,0.016
2458827.296557,9.5613,0.0161
2458827.296649,9.5852,0.0158
2458827.296742,9.5569,0.0162
2458827.296823,9.5232,0.0159
2458827.296916,9.5114,0.0162
2458827.297008,9.5556,0.0163
2458827.297101,9.4866,0.0164
2458827.297182,9.5747,0.0165
2458827.297274,9.5869,0.0161
2458827.297367,9.5264,0.0159
2458827.297448,9.5641,0.0163
2458827.297541,9.5356,0.0163
2458827.297633,9.5658,0.0164
2458827.297714,9.5514,0.0162
2458827.297807,9.5207,0.0164
2458827.297899,9.5431,0.016
2458827.297992,9.5698,0.0163
2458827.298073,9.5617,0.0158
2458827.298166,9.5244,0.0159
2458827.298258,9.57,0.0158
2458827.298339,9.5756,0.0157
2458827.298432,9.4961,0.016
2458827.298524,9.529,0.0158
2458827.298605,9.5681,0.0162
2458827.298698,9.5508,0.0156
2458827.298791,9.5257,0.0157
2458827.298872,9.4955,0.0159
2458827.298964,9.5501,0.016
2458827.299057,9.5734,0.0159
2458827.299138,9.589,0.0161
2458827.29923,9.5509,0.0162
2458827.299323,9.5425,0.016
2458827.299416,9.5149,0.0161
2458827.299497,9.5468,0.0161
2458827.299589,9.5331,0.0163
2458827.299682,9.5795,0.0158
2458827.299763,9.5331,0.0161
2458827.299855,9.4826,0.0163
2458827.299948,9.5296,0.0162
2458827.300029,9.4981,0.0161
2458827.300122,9.5292,0.016
2458827.300214,9.5401,0.0159
2458827.300295,9.4926,0.016
2458827.300388,9.5422,0.016
2458827.30048,9.4485,0.0163
2458827.300573,9.5343,0.0158
2458827.300654,9.5072,0.016
2458827.300747,9.4886,0.0159
2458827.300839,9.4837,0.0161
2458827.30092,9.4666,0.0159
2458827.301013,9.5107,0.0159
2458827.301105,9.529,0.0161
2458827.301186,9.4944,0.0163
2458827.301279,9.4684,0.0161
2458827.301372,9.486,0.0161
2458827.301464,9.5318,0.0159
2458827.301545,9.4632,0.0161
2458827.301638,9.4682,0.016
2458827.30173,9.4365,0.016
2458827.301811,9.4998,0.0159
2458827.301904,9.4521,0.016
2458827.301997,9.478,0.0158
2458827.302089,9.4796,0.0157
2458827.30217,9.5214,0.0157
2458827.302263,9.4806,0.0157
2458827.302355,9.4764,0.0162
2458827.302436,9.4419,0.0159
2458827.302529,9.4302,0.0161
2458827.302622,9.4479,0.016
2458827.302714,9.4244,0.0158
2458827.302888,9.4569,0.0158
2458827.30298,9.4285,0.0158
2458827.303061,9.4295,0.016
2458827.303154,9.4235,0.016
2458827.303247,9.5072,0.016
2458827.303328,9.4892,0.0156
2458827.30342,9.4181,0.016
2458827.303513,9.4533,0.0157
2458827.303594,9.4292,0.0162
2458827.303686,9.4561,0.0158
2458827.303779,9.415,0.016
2458827.303872,9.537,0.0161
2458827.303953,9.4763,0.0161
2458827.304045,9.4869,0.0159
2458827.304138,9.481,0.016
2458827.304219,9.4475,0.0159
2458827.304311,9.4415,0.016
2458827.304404,9.5045,0.0159
2458827.304497,9.4602,0.016
2458827.304578,9.4497,0.016
2458827.30467,9.4536,0.0158
2458827.304763,9.4157,0.0161
2458827.304844,9.4725,0.0156
2458827.304936,9.4285,0.0159
2458827.305029,9.4408,0.016
2458827.305122,9.4617,0.0159
2458827.305203,9.4399,0.016
2458827.305295,9.4016,0.016
2458827.305388,9.4379,0.0158
2458827.30548,9.4315,0.0158
2458827.305561,9.3939,0.0161
2458827.305654,9.4362,0.0159
2458827.305747,9.486,0.0158
2458827.305839,9.4696,0.0158
2458827.30592,9.4477,0.0159
2458827.306013,9.4115,0.0157
2458827.306105,9.4083,0.0159
2458827.306186,9.4308,0.0158
2458827.306279,9.4588,0.0157
2458827.306372,9.4185,0.0159
2458827.306464,9.3921,0.0161
2458827.306545,9.4535,0.0156
2458827.306638,9.3922,0.016
2458827.30673,9.3707,0.0159
2458827.306811,9.4148,0.0161
2458827.306904,9.442,0.0158
2458827.306997,9.4351,0.0157
2458827.307078,9.376,0.0157
2458827.30717,9.4061,0.0157
2458827.307263,9.476,0.0157
2458827.307355,9.4849,0.0157
2458827.307436,9.4214,0.0157
2458827.307529,9.3938,0.0156
2458827.307622,9.3008,0.0159
2458827.307703,9.4306,0.0157
2458827.307795,9.3854,0.0157
2458827.307888,9.451,0.0157
2458827.307969,9.4112,0.0158
2458827.308061,9.3737,0.0158
2458827.308154,9.3955,0.0158
2458827.308247,9.3747,0.0161
2458827.308328,9.3834,0.0158
2458827.30842,9.3948,0.0157
2458827.308513,9.3791,0.0157
2458827.308594,9.378,0.0159
2458827.308686,9.39,0.0157
2458827.308779,9.3549,0.0163
2458827.30886,9.344,0.016
2458827.308953,9.3971,0.0158
2458827.309045,9.3217,0.0159
2458827.309138,9.3519,0.0159
2458827.309219,9.3447,0.016
2458827.309311,9.3778,0.0157
2458827.309404,9.3994,0.0156
2458827.309485,9.3862,0.0155
2458827.309578,9.4007,0.0154
2458827.30967,9.3631,0.0157
2458827.309751,9.3912,0.016
2458827.309844,9.3629,0.0154
2458827.309936,9.424,0.0156
2458827.310029,9.3205,0.0156
2458827.31011,9.415,0.0154
2458827.310203,9.3919,0.0155
2458827.310295,9.3522,0.0157
2458827.310376,9.3576,0.0155
2458827.310469,9.3697,0.0157
2458827.310561,9.3305,0.0157
2458827.310654,9.3515,0.0154
2458827.310735,9.3878,0.0156
2458827.310828,9.3735,0.0154
2458827.31092,9.3828,0.0155
2458827.311001,9.3482,0.0154
2458827.311094,9.3968,0.0159
2458827.311186,9.3797,0.0155
2458827.311267,9.3454,0.0155
2458827.31136,9.351,0.0156
2458827.311453,9.3667,0.0157
2458827.311534,9.3338,0.0155
2458827.311626,9.2904,0.0158
2458827.311719,9.3605,0.0155
2458827.3118,9.3262,0.0154
2458827.311892,9.3771,0.0159
2458827.311985,9.3353,0.0159
2458827.312078,9.3551,0.0155
2458827.312159,9.3272,0.0159
2458827.312251,9.3492,0.0155
2458827.312344,9.3459,0.0153
2458827.312425,9.3532,0.0154
2458827.312517,9.3905,0.0155
2458827.31261,9.3004,0.0158
2458827.312703,9.3267,0.0155
2458827.312784,9.312,0.016
2458827.312876,9.2966,0.0157
2458827.312969,9.2947,0.0159
2458827.31305,9.3186,0.0154
2458827.313142,9.3128,0.0157
2458827.313235,9.3211,0.0158
2458827.313316,9.3344,0.0154
2458827.313409,9.3311,0.0156
2458827.313501,9.3068,0.0156
2458827.313594,9.326,0.0158
2458827.313675,9.3133,0.0157
2458827.313767,9.2955,0.0157
2458827.313848,9.334,0.0157
2458827.313941,9.3336,0.0158
2458827.314034,9.3279,0.0157
2458827.314126,9.2469,0.016
2458827.314207,9.3293,0.016
2458827.3143,9.2357,0.0161
2458827.314392,9.3273,0.0155
2458827.314485,9.3138,0.0157
2458827.314566,9.2957,0.0159
2458827.314659,9.2938,0.0157
2458827.314751,9.3277,0.0159
2458827.314832,9.2845,0.016
2458827.314925,9.2267,0.0165
2458827.315017,9.285,0.0162
2458827.315098,9.2624,0.0161
2458827.315191,9.3035,0.0157
2458827.315284,9.2824,0.0159
2458827.315376,9.257,0.0159
2458827.315457,9.2896,0.0158
2458827.31555,9.2705,0.0159
2458827.315642,9.2984,0.0161
2458827.315723,9.3007,0.0158
2458827.315816,9.2995,0.0155
2458827.315909,9.2406,0.0158
2458827.31599,9.2881,0.0155
2458827.316082,9.2851,0.0157
2458827.316175,9.2501,0.0155
2458827.316267,9.2536,0.0155
2458827.31636,9.2993,0.0156
2458827.316441,9.3162,0.0154
2458827.316534,9.3332,0.0155
2458827.316626,9.2359,0.016
2458827.316707,9.2532,0.0158
2458827.3168,9.3049,0.0153
2458827.316892,9.2959,0.0155
2458827.316973,9.2701,0.0152
2458827.317066,9.2957,0.0156
2458827.317159,9.2841,0.0155
2458827.31724,9.3098,0.0156
2458827.317332,9.2847,0.0158
2458827.317425,9.2784,0.0155
2458827.317506,9.2457,0.0159
2458827.317598,9.2451,0.0157
2458827.317691,9.2702,0.0157
2458827.317772,9.3015,0.0155
2458827.317865,9.2702,0.0156
2458827.317957,9.2282,0.0157
2458827.31805,9.2665,0.0156
2458827.318131,9.2189,0.0157
2458827.318223,9.261,0.0156
2458827.318316,9.2647,0.0157
2458827.318397,9.2784,0.0159
2458827.31849,9.2931,0.0157
2458827.318582,9.2956,0.0158
2458827.318663,9.2637,0.0159
2458827.318756,9.2888,0.0156
2458827.318848,9.2555,0.0157
2458827.318941,9.2671,0.0154
2458827.319022,9.2754,0.0153
2458827.319115,9.2684,0.0154
2458827.319207,9.237,0.0155
2458827.319288,9.2337,0.0156
2458827.319381,9.2884,0.0156
2458827.319473,9.2715,0.0154
2458827.319554,9.2385,0.0156
2458827.319647,9.2529,0.0155
2458827.31974,9.3143,0.0153
2458827.319832,9.1903,0.0156
2458827.319913,9.2951,0.0154
2458827.320006,9.2522,0.0153
2458827.320098,9.2648,0.0155
2458827.320179,9.2451,0.0156
2458827.320272,9.2705,0.0153
2458827.320365,9.2801,0.0152
2458827.320457,9.2481,0.0154
2458827.320538,9.2725,0.0154
2458827.320631,9.2497,0.0155
2458827.320723,9.2389,0.0156
2458827.320804,9.2371,0.0156
2458827.320897,9.2957,0.0155
2458827.32099,9.2937,0.0155
2458827.321071,9.1797,0.0158
2458827.321163,9.2562,0.0153
2458827.321256,9.2262,0.0155
2458827.321429,9.219,0.0154
2458827.321522,9.1802,0.0156
2458827.321615,9.2508,0.0153
2458827.321696,9.2097,0.0154
2458827.321788,9.2316,0.0154
2458827.321869,9.2182,0.0153
2458827.321962,9.2335,0.0158
2458827.322054,9.1695,0.0157
2458827.322147,9.1781,0.0156
2458827.322228,9.2286,0.0156
2458827.322321,9.2573,0.0155
2458827.322413,9.2569,0.0152
2458827.322494,9.1949,0.0158
2458827.322587,9.1817,0.0155
2458827.322679,9.2259,0.0155
2458827.32276,9.2239,0.0153
2458827.322853,9.1843,0.0158
2458827.322946,9.2323,0.0154
2458827.323027,9.2404,0.0156
2458827.323119,9.2229,0.0151
2458827.323212,9.1944,0.0154
2458827.323304,9.2188,0.0154
2458827.323385,9.219,0.0156
2458827.323478,9.2678,0.0151
2458827.323571,9.2004,0.0153
2458827.323663,9.2213,0.0153
2458827.323744,9.1863,0.0154
2458827.323837,9.1857,0.0156
2458827.323929,9.2093,0.0155
2458827.32401,9.2218,0.0155
2458827.324103,9.2342,0.0154
2458827.324196,9.2326,0.0155
2458827.324277,9.1991,0.0155
2458827.324369,9.1997,0.0154
2458827.324462,9.1785,0.0157
2458827.324543,9.209,0.0155
2458827.324635,9.2156,0.0156
2458827.324728,9.2566,0.0154
2458827.324821,9.2058,0.0154
2458827.324902,9.231,0.0157
2458827.324994,9.1731,0.0156
2458827.325075,9.2122,0.0154
2458827.325168,9.1264,0.0156
2458827.32526,9.1986,0.0154
2458827.325353,9.1979,0.0154
2458827.325434,9.1781,0.0156
2458827.325527,9.1643,0.0157
2458827.325619,9.1841,0.0156
2458827.3257,9.2004,0.0158
2458827.325793,9.1942,0.0157
2458827.325885,9.1673,0.0154
2458827.325966,9.1474,0.0157
2458827.326059,9.1941,0.0154
2458827.326152,9.2309,0.0152
2458827.326244,9.1941,0.0154
2458827.326325,9.2081,0.0151
2458827.326418,9.201,0.0154
2458827.32651,9.2079,0.0151
2458827.326591,9.1618,0.0154
2458827.326684,9.1829,0.0155
2458827.326777,9.23,0.0153
2458827.326869,9.1683,0.0155
2458827.32695,9.136,0.0156
2458827.327043,9.2369,0.0153
2458827.327135,9.1974,0.0154
2458827.327216,9.1749,0.0154
2458827.327309,9.1744,0.0153
2458827.327402,9.234,0.0155
2458827.327494,9.1673,0.0154
2458827.327575,9.1219,0.0155
2458827.327668,9.1636,0.0157
2458827.32776,9.204,0.0153
2458827.327841,9.1187,0.0154
2458827.327934,9.1558,0.0159
2458827.328027,9.156,0.0156
2458827.328108,9.2017,0.0154
2458827.3282,9.2096,0.0155
2458827.328293,9.2042,0.0156
2458827.328374,9.1859,0.016
2458827.328466,9.2306,0.0155
2458827.328559,9.2057,0.0158
2458827.328652,9.1887,0.0154
2458827.328733,9.1999,0.0153
2458827.328825,9.2103,0.0154
2458827.328918,9.1708,0.0155
2458827.328999,9.1871,0.0151
2458827.329091,9.2086,0.0154
2458827.329184,9.214,0.0152
2458827.329265,9.1916,0.0156
2458827.329358,9.191,0.0157
2458827.32945,9.2095,0.0158
2458827.329531,9.1745,0.0156
2458827.329624,9.1751,0.0155
2458827.329716,9.2135,0.0153
2458827.329797,9.1647,0.0155
2458827.32989,9.1945,0.0152
2458827.329983,9.2331,0.0153
2458827.330075,9.182,0.0155
2458827.330168,9.2031,0.0154
2458827.330249,9.2105,0.0153
2458827.330341,9.1781,0.0156
2458827.330434,9.2053,0.0151
2458827.330515,9.2331,0.0152
2458827.330608,9.2146,0.0154
2458827.3307,9.2454,0.0154
2458827.330793,9.2046,0.0155
2458827.330874,9.1852,0.0153
2458827.330966,9.1525,0.0156
2458827.331059,9.1955,0.0151
2458827.33114,9.1839,0.0155
2458827.331233,9.2034,0.0156
2458827.331325,9.1893,0.0157
2458827.331406,9.1693,0.0153
2458827.331499,9.2138,0.0157
2458827.331591,9.2056,0.0155
2458827.331684,9.1853,0.0155
2458827.331765,9.1944,0.0155
2458827.331858,9.2358,0.0156
2458827.33195,9.2396,0.0151
2458827.332031,9.1859,0.0157
2458827.332124,9.2225,0.0156
2458827.332216,9.1767,0.0155
2458827.332297,9.1742,0.0155
2458827.33239,9.1897,0.0154
2458827.332483,9.2207,0.0152
2458827.332575,9.1982,0.0157
2458827.332656,9.2292,0.0153
2458827.332749,9.2022,0.0155
2458827.332841,9.2266,0.0155
2458827.332922,9.1967,0.0157
2458827.333108,9.1767,0.0157
2458827.333189,9.2423,0.0155
2458827.333281,9.1808,0.0155
2458827.333374,9.2265,0.0156
2458827.333466,9.1653,0.0154
2458827.333547,9.1699,0.0155
2458827.33364,9.163,0.0157
2458827.333733,9.1809,0.0155
2458827.333814,9.1674,0.0156
2458827.333906,9.2148,0.0153
2458827.333999,9.1805,0.0155
2458827.334091,9.1882,0.0155
2458827.334172,9.1588,0.0157
2458827.334265,9.2106,0.0154
2458827.334358,9.1829,0.0154
2458827.334439,9.1805,0.0156
2458827.334531,9.2012,0.0156
2458827.334624,9.1904,0.0157
2458827.334705,9.209,0.0154
2458827.334797,9.199,0.0156
2458827.33489,9.1673,0.0156
2458827.334983,9.1758,0.0158
2458827.335064,9.2032,0.0158
2458827.335156,9.2156,0.0156
2458827.335249,9.2077,0.0157
2458827.33533,9.2299,0.0156
2458827.335422,9.193,0.016
2458827.335515,9.2145,0.0157
2458827.335596,9.1859,0.0159
2458827.335689,9.1882,0.0157
2458827.335781,9.2385,0.0156
2458827.335862,9.2296,0.0156
2458827.335955,9.2036,0.0158
2458827.336047,9.1929,0.0155
2458827.33614,9.1775,0.0156
2458827.336221,9.2232,0.0152
2458827.336314,9.2242,0.0161
2458827.336406,9.1877,0.016
2458827.336487,9.2215,0.0157
2458827.33658,9.1946,0.0158
2458827.336672,9.1941,0.0155
2458827.336753,9.2097,0.0158
2458827.336846,9.176,0.0155
2458827.336939,9.1879,0.0161
2458827.337031,9.1683,0.0156
2458827.337112,9.2266,0.0158
2458827.337205,9.2102,0.016
2458827.337297,9.1863,0.0159
2458827.337378,9.1918,0.0159
2458827.337471,9.1822,0.0155
2458827.337564,9.211,0.0156
2458827.337656,9.1793,0.0156
2458827.337749,9.2095,0.0155
2458827.33783,9.207,0.0156
2458827.337922,9.1925,0.0158
2458827.338015,9.1758,0.0158
2458827.338096,9.2164,0.0155
2458827.338189,9.2427,0.0154
2458827.338281,9.1782,0.016
2458827.338374,9.1884,0.0155
2458827.338455,9.2492,0.0158
2458827.338547,9.2055,0.016
2458827.33864,9.1472,0.0162
2458827.338721,9.2303,0.0154
2458827.338814,9.2086,0.0159
2458827.338906,9.245,0.0156
2458827.338987,9.1715,0.0162
2458827.33908,9.2129,0.0159
2458827.339172,9.1466,0.0163
2458827.339253,9.207,0.0162
2458827.339346,9.2271,0.0163
2458827.339439,9.2126,0.0159
2458827.33952,9.2064,0.0157
2458827.339612,9.2252,0.0159
2458827.339705,9.181,0.0161
2458827.339786,9.2084,0.0162
2458827.339878,9.2134,0.016
2458827.339971,9.2152,0.0164
2458827.340064,9.2101,0.016
2458827.340145,9.1778,0.0163
2458827.340237,9.2265,0.0159
2458827.34033,9.2071,0.0164
2458827.340411,9.1628,0.0162
2458827.340596,9.1969,0.0164
2458827.340689,9.1779,0.0165
2458827.34077,9.2086,0.0165
2458827.340862,9.2208,0.0163
2458827.340955,9.1968,0.016
2458827.341036,9.1968,0.0166
2458827.341128,9.195,0.0167
2458827.341221,9.2733,0.0163
2458827.341302,9.2583,0.0161
2458827.341395,9.1977,0.0165
2458827.341487,9.2008,0.0164
2458827.341568,9.2224,0.0163
2458827.341661,9.2225,0.0166
2458827.341753,9.1694,0.0162
2458827.341834,9.2323,0.0165
2458827.341927,9.189,0.0162
2458827.34202,9.205,0.0167
2458827.342101,9.2038,0.0163
2458827.342193,9.2292,0.0162
2458827.342286,9.2108,0.0162
2458827.342367,9.2668,0.0164
2458827.342459,9.1519,0.0163
2458827.342552,9.2257,0.0163
2458827.342645,9.2294,0.0162
2458827.342726,9.2137,0.0161
2458827.342818,9.2542,0.016
2458827.342911,9.258,0.0161
2458827.342992,9.1937,0.0162
2458827.343084,9.2035,0.0161
2458827.343177,9.2267,0.0163
2458827.343258,9.1846,0.0161
2458827.343351,9.2507,0.0159
2458827.343443,9.2148,0.0159
2458827.343536,9.19,0.0159
2458827.343617,9.191,0.0163
2458827.343709,9.2218,0.0163
2458827.343802,9.1541,0.0163
2458827.343883,9.2279,0.0159
2458827.343976,9.182,0.0162
2458827.344068,9.2051,0.0162
2458827.344149,9.2229,0.0161
2458827.344242,9.1938,0.0161
2458827.344334,9.2341,0.0163
2458827.344416,9.1641,0.0161
2458827.344508,9.1813,0.0159
2458827.344601,9.1829,0.0159
2458827.344682,9.2146,0.0161
2458827.344774,9.2476,0.0159
2458827.344867,9.1949,0.0161
2458827.344948,9.2407,0.0162
2458827.345041,9.1985,0.0159
2458827.345133,9.224,0.0161
2458827.345214,9.2657,0.016
2458827.345307,9.2207,0.0159
2458827.345399,9.1761,0.0161
