jd,mag,uncertainty
2459454.650654,9.6993,0.0149
2459454.650735,9.6728,0.0152
2459454.650828,9.6831,0.0145
2459454.650909,9.6402,0.0164
2459454.651001,9.6946,0.0144
2459454.651163,9.6552,0.0139
2459454.651256,9.679,0.0141
2459454.651337,9.6825,0.0141
2459454.65151,9.7007,0.0142
2459454.651591,9.7076,0.0142
2459454.651684,9.6765,0.0143
2459454.651765,9.7179,0.0143
2459454.651846,9.7107,0.0144
2459454.652367,9.6755,0.0143
2459454.652448,9.663,0.0142
2459454.652541,9.6634,0.0142
2459454.652876,9.6685,0.0141
2459454.652969,9.6593,0.0141
2459454.653142,9.673,0.0139
2459454.653223,9.673,0.014
2459454.653304,9.6625,0.0141
2459454.653397,9.6867,0.0141
2459454.653478,9.677,0.0141
2459454.653652,9.6723,0.014
2459454.653825,9.6895,0.0144
2459454.65408,9.681,0.0142
2459454.655029,9.7243,0.0216
2459454.655122,9.7118,0.0151
2459454.655203,9.6906,0.0145
2459454.655284,9.677,0.0147
2459454.655376,9.7075,0.0162
2459454.65555,9.6608,0.0144
2459454.655631,9.7088,0.0145
2459454.655712,9.6779,0.0145
2459454.655804,9.6952,0.0145
2459454.657263,9.8004,0.0247
2459454.657344,9.7595,0.0203
2459454.657772,9.6741,0.0145
2459454.657865,9.6781,0.0144
2459454.657946,9.673,0.0145
2459454.658027,9.6535,0.0145
2459454.658293,9.7322,0.0162
2459454.658374,9.7445,0.0156
2459454.658547,9.7883,0.0157
2459454.658628,9.7335,0.015
2459454.658721,9.6404,0.0149
2459454.658802,9.7138,0.0145
2459454.659311,9.6898,0.0149
2459454.659404,9.6801,0.0145
2459454.659578,9.6652,0.0146
2459454.659659,9.6649,0.0145
2459454.659751,9.7359,0.0148
2459454.659832,9.679,0.0145
2459454.659925,9.6792,0.0145
2459454.660087,9.7108,0.0147
2459454.660179,9.6743,0.0145
2459454.66026,9.6971,0.0149
2459454.660341,9.7108,0.0149
2459454.660434,9.6819,0.0146
2459454.660515,9.6863,0.0146
2459454.660608,9.661,0.0147
2459454.660781,9.7028,0.0146
2459454.660862,9.7172,0.0148
2459454.660943,9.7032,0.0147
2459454.661036,9.7315,0.0147
2459454.661117,9.719,0.0148
2459454.661209,9.694,0.0146
2459454.661291,9.7078,0.0148
2459454.661372,9.678,0.0148
2459454.661464,9.6998,0.0149
2459454.661638,9.7756,0.0154
2459454.661892,9.7053,0.0147
2459454.661973,9.6967,0.0147
2459454.662066,9.7158,0.0155
2459454.662147,9.7245,0.0163
2459454.66224,9.7959,0.0167
2459454.662321,9.7138,0.0179
2459454.662668,9.7451,0.0157
2459454.662749,9.7247,0.0153
2459454.66283,9.6693,0.0157
2459454.662922,9.6553,0.0156
2459454.663003,9.71,0.0158
2459454.663096,9.6951,0.0173
2459454.663177,9.7718,0.0244
2459454.663351,9.7176,0.0307
2459454.663432,9.7685,0.0238
2459454.663605,9.7539,0.0165
2459454.663686,9.6718,0.0159
2459454.663779,9.6913,0.0167
2459454.66386,9.7404,0.0158
2459454.663953,9.7178,0.0151
2459454.664115,9.7445,0.0156
2459454.664207,9.7136,0.0156
2459454.664288,9.7032,0.0153
2459454.664381,9.7161,0.0154
2459454.664462,9.7074,0.0163
2459454.664635,9.6991,0.0156
2459454.664716,9.6881,0.0159
2459454.66489,9.6596,0.0157
2459454.664971,9.7063,0.0152
2459454.665064,9.7127,0.0156
2459454.665226,9.7007,0.0158
2459454.665318,9.761,0.0157
2459454.665399,9.731,0.0159
2459454.665492,9.6936,0.016
2459454.665573,9.6826,0.0158
2459454.665747,9.7147,0.0166
2459454.665828,9.7175,0.0162
2459454.666094,9.7145,0.0177
2459454.666175,9.6827,0.0165
2459454.666267,9.6963,0.016
2459454.666348,9.7325,0.0164
2459454.666429,9.7012,0.0175
2459454.666603,9.7316,0.0229
2459454.666684,9.6917,0.0184
2459454.666858,9.6657,0.0181
2459454.667286,9.6855,0.02
