jd,mag,uncertainty
2460240.338466,9.4253,0.0111
2460240.338559,9.4404,0.0112
2460240.33864,9.4353,0.0112
2460240.338721,9.3901,0.0112
2460240.338814,9.3806,0.0111
2460240.338895,9.423,0.0111
2460240.338987,9.483,0.0112
2460240.339068,9.4054,0.0112
2460240.339149,9.4106,0.0112
2460240.339242,9.4142,0.0111
2460240.339416,9.4135,0.0112
2460240.339578,9.4416,0.0112
2460240.33967,9.3931,0.0111
2460240.339751,9.4242,0.0111
2460240.339844,9.4002,0.0111
2460240.339925,9.4008,0.0111
2460240.340006,9.4132,0.011
2460240.340098,9.4026,0.011
2460240.340179,9.4017,0.0111
2460240.340272,9.4131,0.0111
2460240.340434,9.4527,0.0111
2460240.3407,9.3771,0.011
2460240.340781,9.3888,0.011
2460240.341036,9.4026,0.011
2460240.341128,9.3961,0.011
2460240.341209,9.4114,0.0111
2460240.341464,9.39,0.0111
2460240.341557,9.411,0.0111
2460240.341719,9.4333,0.0111
2460240.341811,9.4117,0.0111
2460240.342147,9.4051,0.0111
2460240.34224,9.4175,0.0112
2460240.342494,9.449,0.0111
2460240.342575,9.4377,0.0111
2460240.342668,9.4168,0.0112
2460240.342749,9.4386,0.0111
2460240.342841,9.4306,0.0112
2460240.343003,9.4044,0.011
2460240.343096,9.3738,0.0111
2460240.34327,9.4155,0.0112
2460240.343351,9.4276,0.0111
2460240.343432,9.4215,0.0111
2460240.343524,9.4286,0.0111
2460240.343605,9.4163,0.0111
2460240.343779,9.4452,0.0112
2460240.343872,9.3859,0.0111
2460240.343953,9.3859,0.0111
2460240.344034,9.4065,0.0112
2460240.344126,9.4164,0.0111
2460240.3443,9.4075,0.0112
2460240.344554,9.4401,0.0112
2460240.344809,9.4181,0.0111
2460240.34489,9.4246,0.0112
2460240.344983,9.432,0.011
2460240.345156,9.4293,0.0112
2460240.345747,9.4257,0.0112
2460240.345839,9.4393,0.0111
2460240.34592,9.456,0.0111
2460240.346094,9.4182,0.0112
2460240.346175,9.4094,0.0112
2460240.346267,9.462,0.0112
2460240.346348,9.4312,0.0112
2460240.346429,9.4016,0.0112
2460240.346603,9.4254,0.0111
2460240.346696,9.4332,0.0112
2460240.346777,9.4546,0.0111
2460240.346869,9.4235,0.0112
2460240.34695,9.4218,0.0112
2460240.347031,9.4056,0.0113
2460240.347124,9.4215,0.0112
2460240.347286,9.43,0.0111
2460240.347552,9.4252,0.0112
2460240.347888,9.4436,0.0112
2460240.34798,9.4393,0.0112
2460240.348061,9.4132,0.0111
2460240.348154,9.4503,0.0112
2460240.348316,9.4153,0.0112
2460240.348409,9.4086,0.0111
2460240.34849,9.4122,0.0112
2460240.348582,9.4688,0.0112
2460240.348663,9.4706,0.0112
2460240.348744,9.4392,0.0111
2460240.348837,9.449,0.0113
2460240.348918,9.4481,0.0113
2460240.34901,9.4407,0.0112
2460240.349091,9.4368,0.0113
2460240.349172,9.4501,0.0112
2460240.34952,9.4157,0.0112
2460240.349601,9.4319,0.0112
2460240.349693,9.4335,0.0113
2460240.349774,9.4469,0.0112
2460240.349867,9.4531,0.0113
2460240.349948,9.4359,0.0111
2460240.350029,9.4203,0.0112
2460240.350122,9.4727,0.0112
2460240.350203,9.48,0.0113
2460240.350295,9.4474,0.0113
2460240.350376,9.4267,0.0113
2460240.350457,9.4263,0.0112
2460240.35055,9.4613,0.0113
2460240.350631,9.44,0.0112
2460240.350723,9.4873,0.0113
2460240.350804,9.4251,0.0111
2460240.350885,9.461,0.0112
2460240.351059,9.4058,0.0112
2460240.35114,9.4697,0.0113
2460240.351233,9.4479,0.0113
2460240.351314,9.4086,0.0111
2460240.351406,9.401,0.0112
2460240.351487,9.4405,0.0112
2460240.351661,9.4371,0.0113
2460240.351742,9.4572,0.0112
2460240.351834,9.4767,0.0113
2460240.351916,9.4233,0.0112
2460240.351997,9.4593,0.0113
2460240.352089,9.4773,0.0113
2460240.35217,9.4697,0.0113
2460240.352263,9.4256,0.0112
2460240.352344,9.446,0.0112
2460240.352425,9.4542,0.0113
2460240.352517,9.4721,0.0112
2460240.352598,9.4561,0.0112
2460240.352691,9.4669,0.0112
2460240.352772,9.4385,0.0112
2460240.352865,9.4341,0.0113
2460240.352946,9.4517,0.0113
2460240.353027,9.4767,0.0114
2460240.353119,9.4189,0.0112
2460240.3532,9.4554,0.0113
2460240.353293,9.4764,0.0114
2460240.353374,9.4484,0.0112
2460240.353547,9.4715,0.0112
2460240.353628,9.4482,0.0113
2460240.353721,9.4825,0.0114
2460240.353802,9.4493,0.0112
2460240.353883,9.4669,0.0113
2460240.353976,9.4383,0.0113
2460240.354057,9.4606,0.0113
2460240.354149,9.4783,0.0113
2460240.35423,9.4959,0.0113
2460240.354311,9.4523,0.0112
2460240.354404,9.4508,0.0113
2460240.354485,9.4634,0.0113
2460240.354578,9.4467,0.0113
2460240.354659,9.4915,0.0113
2460240.35474,9.4471,0.0113
2460240.354913,9.4477,0.0113
2460240.355006,9.4385,0.0113
2460240.355168,9.4799,0.0114
2460240.35526,9.4698,0.0113
2460240.355341,9.4892,0.0113
2460240.355434,9.4573,0.0113
2460240.355515,9.4728,0.0113
2460240.355596,9.4632,0.0114
2460240.355689,9.4369,0.0112
2460240.35577,9.4124,0.0113
2460240.355862,9.4769,0.0113
2460240.355943,9.4466,0.0113
2460240.356024,9.4404,0.0113
2460240.356117,9.5,0.0113
2460240.356198,9.4654,0.0112
2460240.356291,9.4515,0.0112
2460240.356372,9.4492,0.0114
2460240.356453,9.4546,0.0113
2460240.356545,9.4977,0.0113
2460240.3568,9.4786,0.0113
2460240.356892,9.4813,0.0114
2460240.356973,9.4853,0.0113
2460240.357054,9.4448,0.0113
2460240.357147,9.4215,0.0112
2460240.357228,9.476,0.0113
2460240.357309,9.4807,0.0113
2460240.357402,9.4561,0.0113
2460240.357483,9.4832,0.0114
2460240.357575,9.4764,0.0114
2460240.357656,9.4701,0.0114
2460240.35783,9.4882,0.0113
2460240.357911,9.4586,0.0114
2460240.358003,9.4816,0.0113
2460240.358084,9.4389,0.0113
2460240.358166,9.4742,0.0113
2460240.358339,9.4791,0.0114
2460240.358432,9.4869,0.0113
2460240.358686,9.4519,0.0113
