jd,mag,uncertainty
2458784.354815,9.7207,0.0119
2458784.354942,9.7083,0.0117
2458784.355081,9.6729,0.0118
2458784.35522,9.7019,0.0119
2458784.355359,9.705,0.0118
2458784.355498,9.6996,0.0117
2458784.355637,9.686,0.0117
2458784.355764,9.6737,0.0117
2458784.355903,9.6958,0.0117
2458784.356042,9.679,0.0118
2458784.356181,9.7151,0.0116
2458784.356319,9.6805,0.0116
2458784.356447,9.6964,0.0117
2458784.356586,9.6895,0.0117
2458784.356725,9.6906,0.0117
2458784.356863,9.7245,0.0115
2458784.356991,9.6778,0.0119
2458784.35713,9.7065,0.0117
2458784.357269,9.7065,0.0117
2458784.357407,9.7081,0.0117
2458784.357546,9.7068,0.0117
2458784.357674,9.7106,0.0117
2458784.357813,9.7057,0.0118
2458784.357951,9.7274,0.0116
2458784.35809,9.7039,0.0117
2458784.358229,9.7013,0.0116
2458784.358368,9.6878,0.0117
2458784.358495,9.7128,0.0118
2458784.358634,9.688,0.0118
2458784.358773,9.73,0.0116
2458784.3589,9.7041,0.0116
2458784.359039,9.704,0.0119
2458784.359178,9.6826,0.0117
2458784.359317,9.6871,0.0119
2458784.359456,9.709,0.0117
2458784.359583,9.6754,0.0117
2458784.359722,9.6968,0.0117
2458784.359861,9.7008,0.0118
2458784.36,9.7148,0.0117
2458784.360139,9.671,0.0117
2458784.360266,9.6817,0.0118
2458784.360405,9.6835,0.0117
2458784.360544,9.6897,0.0118
2458784.360683,9.6962,0.0117
2458784.360822,9.6733,0.0119
2458784.360961,9.7022,0.0117
2458784.361088,9.7092,0.0117
2458784.361227,9.673,0.0117
2458784.361366,9.704,0.0117
2458784.361505,9.7015,0.0116
2458784.361632,9.7137,0.0117
2458784.361771,9.6924,0.0117
2458784.36191,9.7136,0.0117
2458784.362049,9.7077,0.0117
2458784.362188,9.6876,0.0117
2458784.362315,9.6786,0.0116
2458784.362454,9.6989,0.0117
2458784.362593,9.6798,0.0117
2458784.362731,9.6779,0.0117
2458784.36287,9.6867,0.0115
2458784.362998,9.6769,0.0117
2458784.363137,9.695,0.0117
2458784.363275,9.6662,0.0117
2458784.363414,9.6485,0.0118
2458784.363553,9.6885,0.0116
2458784.363692,9.7056,0.0117
2458784.363819,9.7119,0.0117
2458784.363958,9.688,0.0117
2458784.364097,9.6823,0.0117
2458784.364225,9.661,0.0119
2458784.364363,9.6929,0.0117
2458784.364502,9.6882,0.0116
2458784.364641,9.6857,0.0118
2458784.36478,9.714,0.0115
2458784.364919,9.696,0.0117
2458784.365058,9.7052,0.0117
2458784.365185,9.6899,0.0117
2458784.365324,9.6774,0.0119
2458784.365463,9.7009,0.0118
2458784.365602,9.692,0.0117
2458784.365741,9.6785,0.0118
2458784.365868,9.6777,0.0118
2458784.366007,9.6803,0.0118
2458784.366146,9.6505,0.012
2458784.366285,9.6857,0.0118
2458784.366424,9.6699,0.0117
2458784.366551,9.6747,0.0118
2458784.36669,9.6726,0.0118
2458784.366829,9.6885,0.0118
2458784.366968,9.6869,0.0118
2458784.367095,9.677,0.0117
2458784.367234,9.683,0.0117
2458784.367373,9.6659,0.0118
2458784.367512,9.6791,0.0118
2458784.367639,9.706,0.0116
2458784.367778,9.6897,0.0118
2458784.367917,9.6599,0.0118
2458784.368056,9.6741,0.0118
2458784.368183,9.6705,0.0117
2458784.368322,9.6753,0.0118
2458784.368461,9.6809,0.0117
2458784.3686,9.6735,0.0116
2458784.368738,9.6767,0.0117
2458784.368866,9.6795,0.0118
2458784.369005,9.69,0.0116
2458784.369144,9.6923,0.0117
2458784.369282,9.6583,0.0118
2458784.369421,9.6646,0.0117
2458784.36956,9.6737,0.0118
2458784.369699,9.6927,0.0117
2458784.369838,9.6502,0.0119
2458784.369977,9.6764,0.0119
2458784.370116,9.6706,0.0117
2458784.370255,9.673,0.0118
2458784.370394,9.6752,0.0119
2458784.370521,9.6888,0.0117
2458784.37066,9.6648,0.0118
2458784.370799,9.6763,0.0117
2458784.370926,9.6941,0.0116
2458784.371065,9.6901,0.0117
2458784.371204,9.6641,0.0117
2458784.371343,9.6616,0.0118
2458784.371481,9.6603,0.0119
2458784.371609,9.6547,0.0118
2458784.371748,9.6666,0.0117
2458784.371887,9.6894,0.0117
2458784.372025,9.6589,0.0118
2458784.372164,9.6685,0.0117
2458784.372292,9.6644,0.0117
2458784.372431,9.6648,0.0117
2458784.372569,9.6635,0.0119
2458784.372708,9.6715,0.0117
2458784.372847,9.6436,0.0117
2458784.372986,9.6632,0.0118
2458784.373113,9.6599,0.0116
2458784.373252,9.6916,0.0117
2458784.373391,9.6861,0.0117
2458784.37353,9.6486,0.012
2458784.373669,9.6495,0.0118
2458784.373796,9.6662,0.0118
2458784.373935,9.6615,0.012
2458784.374074,9.6787,0.0117
2458784.374213,9.6404,0.0117
2458784.374352,9.6112,0.0118
2458784.374479,9.6447,0.0116
2458784.374618,9.6769,0.0117
2458784.374757,9.6272,0.0117
2458784.374896,9.6728,0.0117
2458784.375035,9.6766,0.0117
2458784.375162,9.6326,0.0118
2458784.375301,9.6359,0.0117
2458784.37544,9.6368,0.0116
2458784.375579,9.6357,0.0117
2458784.375718,9.6525,0.0117
2458784.375856,9.6439,0.0118
2458784.375984,9.6605,0.0116
2458784.376123,9.6796,0.0118
2458784.376262,9.6264,0.0118
2458784.3764,9.6451,0.0118
2458784.376539,9.6597,0.0117
2458784.376667,9.639,0.0118
2458784.376806,9.6814,0.0115
2458784.376944,9.638,0.0116
2458784.377083,9.6194,0.0118
2458784.377222,9.6575,0.0119
2458784.37735,9.64,0.0119
2458784.377488,9.6215,0.0119
2458784.377616,9.6264,0.0118
2458784.377755,9.6427,0.0117
2458784.377894,9.653,0.0117
2458784.378032,9.6356,0.0116
2458784.378171,9.6233,0.0117
2458784.378299,9.6408,0.0116
2458784.378437,9.6199,0.0117
2458784.378576,9.6374,0.0117
2458784.378715,9.6562,0.0116
2458784.378854,9.6205,0.0117
2458784.378981,9.6242,0.0117
2458784.37912,9.6115,0.0118
2458784.379259,9.6596,0.0116
2458784.379387,9.6161,0.0119
2458784.379525,9.6275,0.0117
2458784.379803,9.6051,0.0117
2458784.379942,9.6205,0.0119
2458784.380081,9.6062,0.0119
2458784.380208,9.6219,0.0116
2458784.380347,9.645,0.0118
2458784.380486,9.6253,0.0117
2458784.380613,9.6037,0.0116
2458784.380752,9.6513,0.0119
2458784.380891,9.639,0.0117
2458784.38103,9.6068,0.0119
2458784.381169,9.6244,0.0117
2458784.381296,9.6263,0.0118
2458784.381435,9.6128,0.0116
2458784.381574,9.6136,0.0116
2458784.381713,9.6363,0.0115
2458784.381852,9.6348,0.0117
2458784.381979,9.6298,0.0116
2458784.382118,9.6072,0.0116
2458784.382257,9.6072,0.0116
2458784.382396,9.5753,0.0116
2458784.382535,9.613,0.0116
2458784.382674,9.6073,0.0117
2458784.382801,9.607,0.0115
2458784.38294,9.5981,0.0116
2458784.383079,9.6077,0.0116
2458784.383206,9.6001,0.0114
2458784.383345,9.6025,0.0116
2458784.383484,9.5897,0.0117
2458784.383623,9.5975,0.0115
2458784.383762,9.6048,0.0116
2458784.3839,9.5946,0.0117
2458784.384028,9.613,0.012
2458784.384167,9.6146,0.0116
2458784.384306,9.5807,0.0116
2458784.384433,9.621,0.0115
2458784.384572,9.616,0.0117
2458784.384711,9.6014,0.0116
2458784.38485,9.6231,0.0115
2458784.384988,9.595,0.0116
2458784.385255,9.6031,0.0118
2458784.385394,9.5723,0.0115
2458784.385532,9.5959,0.0116
2458784.385671,9.6058,0.0115
2458784.38581,9.6084,0.0115
2458784.385949,9.607,0.0116
2458784.386076,9.5916,0.0115
2458784.386215,9.6066,0.0117
2458784.386354,9.6104,0.0116
2458784.386493,9.5841,0.0115
2458784.386632,9.5904,0.0116
2458784.386759,9.5706,0.0116
2458784.386898,9.583,0.0117
2458784.387037,9.5871,0.0116
2458784.387176,9.5781,0.0117
2458784.387315,9.5673,0.0116
2458784.387454,9.5915,0.0115
2458784.387581,9.5567,0.0117
2458784.387708,9.5953,0.0116
2458784.387847,9.5853,0.0115
2458784.387986,9.572,0.0115
2458784.388125,9.558,0.0115
2458784.388264,9.6035,0.0115
2458784.388391,9.5929,0.0116
2458784.38853,9.5636,0.0116
2458784.388669,9.557,0.0116
2458784.388808,9.5463,0.0115
2458784.388947,9.5964,0.0115
2458784.389074,9.5628,0.0116
2458784.389213,9.56,0.0115
2458784.389352,9.5704,0.0117
2458784.389491,9.58,0.0117
2458784.389618,9.5586,0.0115
2458784.389757,9.5773,0.0115
2458784.389896,9.5486,0.0117
2458784.390035,9.5508,0.0118
2458784.390174,9.5499,0.0117
2458784.390301,9.5746,0.0114
2458784.39044,9.5365,0.0115
2458784.390579,9.5543,0.0115
2458784.390718,9.5419,0.0115
2458784.390856,9.5697,0.0115
2458784.390984,9.5421,0.0115
2458784.391123,9.5391,0.0116
2458784.391262,9.5413,0.0115
2458784.3914,9.5459,0.0115
2458784.391539,9.5555,0.0115
2458784.391667,9.5673,0.0115
2458784.391806,9.5285,0.0116
2458784.391944,9.5353,0.0117
2458784.392083,9.5173,0.0116
2458784.392211,9.5154,0.0117
2458784.39235,9.5374,0.0115
2458784.392488,9.5281,0.0118
2458784.392627,9.539,0.0115
2458784.392766,9.5478,0.0114
2458784.392905,9.5327,0.0114
2458784.393044,9.5055,0.0117
2458784.393183,9.5184,0.0114
2458784.39331,9.5408,0.0114
2458784.393449,9.5135,0.0116
2458784.393588,9.5217,0.0114
2458784.393715,9.5198,0.0115
2458784.393854,9.5113,0.0115
2458784.393993,9.5211,0.0115
2458784.394132,9.5119,0.0115
2458784.394271,9.5035,0.0115
2458784.39441,9.5155,0.0117
2458784.394537,9.527,0.0116
2458784.394676,9.5146,0.0114
2458784.394815,9.5034,0.0116
2458784.394954,9.518,0.0115
2458784.395081,9.5059,0.0116
2458784.39522,9.503,0.0114
2458784.395359,9.5026,0.0115
2458784.395498,9.5159,0.0115
2458784.395637,9.5045,0.0116
2458784.395764,9.5021,0.0115
2458784.395903,9.4813,0.0114
2458784.396042,9.4931,0.0115
2458784.396181,9.4913,0.0116
2458784.396319,9.5395,0.0116
2458784.396447,9.5001,0.0116
2458784.396586,9.5094,0.0114
2458784.396725,9.4999,0.0116
2458784.396863,9.4989,0.0114
2458784.397002,9.497,0.0113
2458784.397141,9.4854,0.0114
2458784.397269,9.4993,0.0115
2458784.397407,9.4648,0.0119
2458784.397546,9.4854,0.0115
2458784.397685,9.4723,0.0114
2458784.397824,9.4918,0.0116
2458784.397951,9.4752,0.0116
2458784.39809,9.5093,0.0114
2458784.398229,9.4847,0.0114
2458784.398368,9.5062,0.0113
2458784.398495,9.4898,0.0114
2458784.398634,9.4703,0.0115
2458784.398773,9.4714,0.0114
2458784.398912,9.4703,0.0114
2458784.399051,9.484,0.0114
2458784.399178,9.4616,0.0115
2458784.399317,9.4683,0.0117
2458784.399456,9.4545,0.0113
2458784.399595,9.4436,0.0115
2458784.399734,9.4408,0.0115
2458784.399861,9.46,0.0118
2458784.4,9.4813,0.0114
2458784.400139,9.4539,0.0114
2458784.400278,9.4346,0.0114
2458784.400417,9.4503,0.0116
2458784.400556,9.4649,0.0115
2458784.400683,9.4574,0.0114
2458784.400822,9.4424,0.0113
2458784.400961,9.4481,0.0115
2458784.4011,9.4206,0.0115
2458784.401238,9.4671,0.0115
2458784.401366,9.4235,0.0114
2458784.401505,9.4331,0.0116
2458784.401644,9.4344,0.0114
2458784.401771,9.4435,0.0114
2458784.40191,9.4412,0.0114
2458784.402049,9.4208,0.0115
2458784.402188,9.4281,0.0115
2458784.402326,9.4138,0.0113
2458784.402454,9.4184,0.0112
2458784.402593,9.4138,0.0113
2458784.402731,9.4469,0.0113
2458784.40287,9.4097,0.0115
2458784.402998,9.4015,0.0115
2458784.403137,9.4274,0.0113
2458784.403275,9.401,0.0113
2458784.403414,9.4152,0.0114
2458784.403553,9.4381,0.0113
2458784.403681,9.4042,0.0114
2458784.403819,9.4003,0.0115
2458784.403958,9.4106,0.0113
2458784.404097,9.3869,0.0114
2458784.404225,9.4107,0.0118
2458784.404363,9.4045,0.0114
2458784.404502,9.4064,0.0114
2458784.40463,9.4209,0.0112
2458784.404769,9.3994,0.0114
2458784.404907,9.3782,0.0113
2458784.405046,9.4,0.0114
2458784.405185,9.3718,0.0112
2458784.405324,9.3844,0.0112
2458784.405463,9.3664,0.0113
2458784.40559,9.3999,0.0112
2458784.405729,9.3914,0.0112
2458784.405868,9.3618,0.0113
2458784.406007,9.3675,0.0113
2458784.406146,9.3901,0.0113
2458784.406273,9.3879,0.0112
2458784.406412,9.3746,0.0114
2458784.406551,9.3718,0.0115
2458784.40669,9.3759,0.0114
2458784.406829,9.3665,0.0113
2458784.406956,9.3699,0.0114
2458784.407095,9.3739,0.0112
2458784.407234,9.345,0.0112
2458784.407512,9.3336,0.0113
2458784.407639,9.3198,0.0113
2458784.407778,9.3514,0.0111
2458784.407917,9.3417,0.0112
2458784.408056,9.3474,0.0113
2458784.408194,9.3319,0.0114
2458784.408322,9.3297,0.0114
2458784.408461,9.3396,0.0111
2458784.4086,9.3426,0.0115
2458784.408738,9.3541,0.0112
2458784.408877,9.3119,0.0113
2458784.409005,9.311,0.0112
2458784.409144,9.3169,0.0111
2458784.409282,9.3287,0.0111
2458784.40941,9.3514,0.0112
2458784.409549,9.331,0.0112
2458784.409687,9.333,0.0111
2458784.409815,9.3353,0.0113
2458784.409954,9.3414,0.0113
2458784.410093,9.3061,0.0114
2458784.410231,9.3014,0.0114
2458784.41037,9.3206,0.0114
2458784.410498,9.3129,0.0115
2458784.410637,9.3211,0.0114
2458784.410775,9.3209,0.0114
2458784.410903,9.3133,0.0112
2458784.411042,9.2913,0.0114
2458784.411181,9.312,0.0116
2458784.411319,9.3157,0.0112
2458784.411447,9.2925,0.0114
2458784.411586,9.2747,0.0114
2458784.411725,9.2925,0.0114
2458784.411863,9.2908,0.0115
2458784.412002,9.3109,0.0114
2458784.41213,9.2899,0.0111
2458784.412269,9.2917,0.0113
2458784.412407,9.2667,0.0115
2458784.412546,9.3057,0.0116
2458784.412685,9.2892,0.0113
2458784.412813,9.2754,0.0114
2458784.412951,9.2659,0.0119
2458784.41309,9.2774,0.0114
2458784.413229,9.2791,0.0116
2458784.413368,9.2722,0.0114
2458784.413495,9.271,0.0116
2458784.413634,9.2838,0.0111
2458784.413773,9.2838,0.0112
2458784.413912,9.2634,0.0115
2458784.414051,9.2446,0.0113
2458784.414178,9.2784,0.0113
2458784.414317,9.2596,0.0113
2458784.414456,9.2538,0.0112
2458784.414595,9.2842,0.0113
2458784.414734,9.2656,0.0114
2458784.414861,9.2663,0.0112
2458784.415,9.2421,0.0113
2458784.415139,9.2574,0.0111
2458784.415266,9.2599,0.0111
2458784.415405,9.2872,0.0111
2458784.415544,9.2297,0.0112
2458784.415683,9.2338,0.0124
2458784.415822,9.2551,0.0119
2458784.415949,9.2281,0.0118
2458784.416088,9.2483,0.0129
2458784.416227,9.2703,0.0118
2458784.416366,9.2381,0.0119
2458784.416493,9.2234,0.0119
2458784.416632,9.2338,0.0118
2458784.416771,9.2431,0.0121
2458784.41691,9.2582,0.0113
2458784.417037,9.2287,0.0114
2458784.417176,9.2229,0.0114
2458784.417315,9.213,0.0124
2458784.417454,9.2212,0.0126
2458784.417593,9.231,0.0124
2458784.417731,9.2525,0.0128
2458784.417859,9.2308,0.0112
2458784.417998,9.2239,0.0113
2458784.418137,9.2386,0.0123
2458784.418275,9.2358,0.0136
2458784.418414,9.2086,0.0138
2458784.418542,9.2111,0.0156
2458784.418681,9.242,0.0148
2458784.418819,9.2448,0.0166
2458784.418947,9.2374,0.0144
2458784.419086,9.2121,0.0141
2458784.419225,9.2128,0.0128
2458784.419363,9.2273,0.0133
2458784.419502,9.1944,0.0148
2458784.41963,9.2242,0.0142
2458784.419769,9.1968,0.0146
2458784.419907,9.2271,0.0162
2458784.420046,9.2255,0.0121
2458784.420174,9.2302,0.0115
2458784.420312,9.2077,0.0111
2458784.420451,9.221,0.0109
2458784.42059,9.2078,0.0111
2458784.420729,9.2186,0.0113
2458784.420868,9.2081,0.0112
2458784.420995,9.1962,0.0112
2458784.421134,9.1911,0.0111
2458784.421273,9.2073,0.0109
2458784.421412,9.1931,0.011
2458784.421551,9.2067,0.011
2458784.421678,9.1891,0.011
2458784.421817,9.1872,0.011
2458784.421956,9.1952,0.011
2458784.422095,9.1886,0.0111
2458784.422234,9.2061,0.011
2458784.422361,9.1924,0.0111
2458784.4225,9.1872,0.011
2458784.422639,9.2126,0.0109
2458784.422778,9.1992,0.011
2458784.422917,9.2192,0.011
2458784.423056,9.1781,0.011
2458784.423183,9.1718,0.011
2458784.423322,9.1793,0.011
2458784.423461,9.1767,0.0111
2458784.4236,9.2019,0.0108
2458784.423738,9.194,0.0111
2458784.423866,9.1959,0.011
2458784.424005,9.1936,0.0111
2458784.424144,9.1913,0.0109
2458784.424282,9.1936,0.011
2458784.424421,9.2102,0.0108
2458784.424549,9.185,0.0112
2458784.424688,9.1418,0.0114
2458784.424826,9.186,0.0112
2458784.424965,9.1822,0.0115
2458784.425104,9.1956,0.0113
2458784.425231,9.1966,0.0111
2458784.42537,9.1976,0.0109
2458784.425509,9.19,0.011
2458784.425648,9.1905,0.011
2458784.425787,9.1939,0.0111
2458784.425926,9.1608,0.0111
2458784.426053,9.1665,0.0114
2458784.426192,9.161,0.0111
2458784.426331,9.2154,0.011
2458784.42647,9.1942,0.0111
2458784.426736,9.1636,0.0112
2458784.426875,9.1869,0.0112
2458784.427014,9.198,0.0111
2458784.427153,9.1863,0.0112
2458784.427292,9.18,0.0111
2458784.427419,9.1677,0.0112
2458784.427558,9.1617,0.011
2458784.427697,9.1989,0.0109
2458784.427836,9.189,0.0111
2458784.427975,9.1875,0.011
2458784.428102,9.168,0.0111
2458784.428241,9.1744,0.011
2458784.42838,9.1477,0.011
2458784.428519,9.1809,0.0111
2458784.428657,9.1846,0.011
2458784.428796,9.19,0.011
2458784.428924,9.184,0.0109
2458784.429063,9.1783,0.011
2458784.429201,9.1879,0.0109
2458784.42934,9.1756,0.0111
2458784.429468,9.168,0.0109
2458784.429606,9.1657,0.0108
2458784.429745,9.169,0.011
2458784.429884,9.1716,0.011
2458784.430023,9.1643,0.0111
2458784.430162,9.1569,0.0111
2458784.430289,9.1495,0.0112
2458784.430428,9.1782,0.0111
2458784.430567,9.1724,0.0111
2458784.430706,9.1932,0.0112
2458784.430845,9.1513,0.0112
2458784.430972,9.1932,0.0109
2458784.431111,9.194,0.0108
2458784.43125,9.1702,0.0108
2458784.431389,9.1953,0.0119
2458784.431516,9.1879,0.0111
2458784.431655,9.1714,0.0113
2458784.431794,9.1976,0.0113
2458784.431933,9.1965,0.0112
2458784.432072,9.1959,0.0112
2458784.432211,9.1801,0.0111
2458784.432338,9.1901,0.0111
2458784.432477,9.1729,0.0111
2458784.432616,9.1737,0.0112
2458784.432755,9.1842,0.0112
2458784.432894,9.2027,0.0111
2458784.433021,9.1785,0.011
2458784.43316,9.1642,0.0111
2458784.433299,9.1593,0.0112
2458784.433426,9.1603,0.0113
2458784.433565,9.1992,0.0112
2458784.433704,9.1733,0.0113
2458784.433843,9.1672,0.0113
2458784.433981,9.1693,0.011
2458784.434109,9.1789,0.0109
2458784.434248,9.2141,0.0109
2458784.434387,9.1656,0.011
2458784.434525,9.1856,0.011
2458784.434653,9.1749,0.0111
2458784.434792,9.1842,0.011
2458784.434931,9.1948,0.0111
2458784.435058,9.1896,0.011
2458784.435197,9.1666,0.011
2458784.435336,9.1837,0.011
2458784.435475,9.1647,0.0111
2458784.435613,9.1926,0.0111
2458784.435752,9.1896,0.011
2458784.435891,9.1955,0.011
2458784.436019,9.1952,0.011
2458784.436157,9.1863,0.011
2458784.436296,9.2011,0.011
2458784.436435,9.1754,0.0111
2458784.436574,9.2046,0.011
2458784.436701,9.1769,0.0114
2458784.43684,9.1793,0.0114
2458784.436979,9.2102,0.0111
2458784.437106,9.1754,0.0111
2458784.437245,9.2162,0.011
2458784.437384,9.18,0.011
2458784.437523,9.1884,0.011
2458784.43765,9.1901,0.0112
2458784.437789,9.1977,0.0114
2458784.437928,9.2107,0.0109
2458784.438067,9.2119,0.011
2458784.438206,9.2055,0.0109
2458784.438333,9.2017,0.0108
2458784.438472,9.1985,0.011
2458784.438611,9.1919,0.011
2458784.438738,9.1969,0.0111
2458784.438877,9.1977,0.0112
2458784.439016,9.1898,0.0113
2458784.439155,9.1994,0.0112
2458784.439294,9.1626,0.0111
2458784.43956,9.1926,0.0109
2458784.439699,9.1903,0.0111
2458784.439838,9.2066,0.0112
2458784.439977,9.2103,0.0111
2458784.440104,9.1809,0.011
2458784.440243,9.2003,0.0109
2458784.440382,9.2087,0.011
2458784.440521,9.2127,0.0109
2458784.44066,9.2073,0.011
2458784.440787,9.187,0.0115
2458784.440926,9.207,0.0113
2458784.441065,9.209,0.0111
2458784.441192,9.2049,0.0109
2458784.441331,9.1962,0.0111
2458784.44147,9.2089,0.011
2458784.441597,9.1915,0.0109
2458784.441736,9.1906,0.0111
2458784.441875,9.1977,0.0109
2458784.442014,9.2054,0.0111
2458784.442141,9.2085,0.0108
2458784.44228,9.1868,0.0111
2458784.442419,9.2145,0.011
2458784.442558,9.1919,0.011
2458784.442697,9.1961,0.0112
2458784.442836,9.1953,0.011
2458784.442963,9.2187,0.011
2458784.443102,9.2002,0.011
2458784.443241,9.2008,0.0112
2458784.443368,9.2055,0.011
2458784.443507,9.1831,0.011
2458784.443646,9.2259,0.011
2458784.443785,9.202,0.011
2458784.443924,9.1941,0.0112
2458784.444051,9.2002,0.0111
2458784.444178,9.2011,0.0111
2458784.444317,9.2168,0.011
2458784.444456,9.199,0.0109
2458784.444595,9.1832,0.0109
2458784.444734,9.2172,0.0109
2458784.444861,9.1861,0.0111
2458784.445,9.2111,0.011
2458784.445139,9.2334,0.0109
2458784.445278,9.2154,0.0111
2458784.445417,9.199,0.0111
2458784.445556,9.1987,0.011
2458784.445683,9.2158,0.011
2458784.445822,9.2092,0.011
2458784.445961,9.2072,0.011
2458784.4461,9.1959,0.0111
2458784.446227,9.1714,0.0111
2458784.446366,9.1858,0.0111
2458784.446505,9.196,0.0109
2458784.446644,9.203,0.0109
2458784.446782,9.1971,0.011
2458784.44691,9.1888,0.011
2458784.447049,9.2004,0.011
2458784.447188,9.1767,0.011
2458784.447326,9.2104,0.0109
2458784.447465,9.1849,0.011
2458784.447593,9.1905,0.0109
2458784.447731,9.199,0.011
2458784.44787,9.193,0.011
2458784.447998,9.194,0.011
2458784.448137,9.1881,0.0111
2458784.448275,9.1684,0.0112
2458784.448414,9.1723,0.0111
2458784.448542,9.2181,0.0109
2458784.448681,9.1917,0.0109
2458784.448819,9.1771,0.011
2458784.448958,9.1959,0.011
2458784.449097,9.1828,0.0111
2458784.449225,9.1653,0.0112
2458784.449363,9.1922,0.011
2458784.449502,9.203,0.011
2458784.449641,9.18,0.011
2458784.44978,9.1724,0.011
2458784.449907,9.1838,0.0109
2458784.450046,9.2021,0.0111
2458784.450185,9.1836,0.011
2458784.450312,9.2037,0.0111
2458784.450451,9.1962,0.011
2458784.45059,9.188,0.011
2458784.450729,9.1846,0.011
2458784.450856,9.1706,0.011
2458784.450995,9.2023,0.0108
2458784.451134,9.1667,0.0111
2458784.451273,9.1911,0.0111
2458784.451412,9.197,0.0111
2458784.451551,9.1863,0.0111
2458784.45169,9.1809,0.011
2458784.451817,9.2054,0.011
2458784.451956,9.1884,0.011
2458784.452095,9.1658,0.0112
2458784.452234,9.1854,0.0109
2458784.452373,9.1915,0.0112
2458784.4525,9.1645,0.011
2458784.452639,9.1917,0.0111
2458784.452778,9.1734,0.0109
2458784.452917,9.1841,0.0109
2458784.453044,9.1709,0.011
2458784.453183,9.2186,0.0109
2458784.453322,9.1735,0.0111
2458784.453461,9.1804,0.011
2458784.4536,9.16,0.011
2458784.453727,9.1968,0.0111
2458784.453866,9.1906,0.0111
2458784.454005,9.172,0.0111
2458784.454144,9.1634,0.011
2458784.454271,9.1486,0.011
2458784.45441,9.1724,0.0112
2458784.454549,9.1379,0.0113
2458784.454687,9.1596,0.0113
2458784.454826,9.1783,0.011
2458784.454954,9.1758,0.012
2458784.455093,9.1612,0.011
2458784.455231,9.1749,0.0109
2458784.45537,9.1457,0.0112
2458784.455509,9.1755,0.011
2458784.455648,9.1706,0.0112
2458784.455775,9.1595,0.011
2458784.455914,9.1636,0.0112
2458784.456053,9.1367,0.0112
2458784.456192,9.1622,0.0111
2458784.456331,9.1693,0.0111
2458784.45647,9.139,0.0112
2458784.456609,9.1892,0.011
2458784.456748,9.1739,0.011
2458784.45691,9.1796,0.0109
2458784.457049,9.1786,0.011
2458784.457187,9.1861,0.0109
2458784.457326,9.1469,0.0111
2458784.457465,9.1645,0.0111
2458784.457604,9.1712,0.0113
2458784.457743,9.1458,0.0111
2458784.457882,9.1538,0.011
2458784.458021,9.1609,0.0111
2458784.45816,9.1636,0.0109
2458784.458299,9.1634,0.011
2458784.458438,9.1682,0.0109
2458784.458576,9.1636,0.0111
2458784.458715,9.1865,0.011
2458784.458854,9.1381,0.011
2458784.458993,9.1653,0.0109
2458784.45912,9.1581,0.0113
2458784.459259,9.1593,0.011
2458784.459398,9.194,0.0109
2458784.459537,9.1539,0.0111
2458784.459676,9.1709,0.0109
2458784.459815,9.1779,0.011
2458784.459954,9.1794,0.011
2458784.460093,9.1825,0.0109
2458784.46022,9.1763,0.011
2458784.460359,9.1716,0.0111
2458784.460498,9.1733,0.011
2458784.460637,9.1509,0.011
2458784.460775,9.148,0.0111
2458784.460914,9.1689,0.0111
2458784.461053,9.1646,0.011
2458784.461192,9.1554,0.0111
2458784.461331,9.1749,0.011
2458784.461458,9.1657,0.0109
2458784.461597,9.1625,0.0111
2458784.461736,9.1674,0.0109
2458784.461875,9.1877,0.0107
2458784.462014,9.1837,0.0116
2458784.462141,9.1825,0.0109
2458784.46228,9.1537,0.0111
2458784.462419,9.1726,0.0111
2458784.462558,9.1571,0.011
2458784.462697,9.2109,0.0108
2458784.462836,9.1546,0.0109
2458784.462963,9.198,0.0108
2458784.463102,9.1548,0.0109
2458784.463241,9.1742,0.0111
2458784.46338,9.1675,0.0109
2458784.463519,9.1734,0.0111
2458784.463657,9.1619,0.012
2458784.463796,9.1633,0.011
2458784.463924,9.1512,0.0111
2458784.464074,9.1298,0.0111
2458784.464201,9.1542,0.0109
2458784.46434,9.1818,0.0109
2458784.464479,9.1793,0.0109
2458784.464618,9.1479,0.0111
2458784.464757,9.1624,0.0111
2458784.464896,9.1823,0.011
2458784.465046,9.1624,0.0109
2458784.465185,9.1903,0.0109
2458784.465324,9.1591,0.011
2458784.465463,9.1695,0.0112
2458784.46559,9.1768,0.011
2458784.465729,9.1477,0.0113
2458784.465868,9.1655,0.0111
2458784.466007,9.1791,0.011
2458784.466146,9.1722,0.0111
2458784.466296,9.1446,0.0111
2458784.466435,9.1587,0.0111
2458784.466574,9.1853,0.0109
2458784.466713,9.1596,0.011
2458784.466852,9.1576,0.0114
2458784.466991,9.1482,0.0111
2458784.467118,9.1777,0.0112
2458784.467269,9.1929,0.0109
2458784.467407,9.1963,0.011
2458784.467546,9.1777,0.0111
2458784.467685,9.1858,0.0112
2458784.467824,9.1742,0.0114
2458784.467951,9.1515,0.0114
2458784.46809,9.1738,0.011
2458784.468229,9.1504,0.0113
2458784.468368,9.1673,0.0112
2458784.468981,9.1827,0.011
2458784.469421,9.19,0.011
2458784.469769,9.1852,0.0109
2458784.469965,9.1774,0.0111
2458784.470093,9.188,0.0112
2458784.470255,9.1929,0.011
2458784.470394,9.172,0.0111
2458784.470532,9.1986,0.0113
2458784.470671,9.1584,0.0114
