jd,mag,uncertainty
2458773.38125,9.2521,0.0117
2458773.381377,9.2574,0.0115
2458773.381516,9.2588,0.0116
2458773.381782,9.2751,0.0116
2458773.381921,9.2731,0.0116
2458773.38206,9.2461,0.0115
2458773.382188,9.2605,0.0115
2458773.382326,9.2814,0.0115
2458773.382465,9.2618,0.0116
2458773.382604,9.2658,0.0116
2458773.382731,9.2986,0.0115
2458773.38287,9.2773,0.0116
2458773.383009,9.2703,0.0117
2458773.383137,9.2717,0.0117
2458773.383275,9.2811,0.0115
2458773.383414,9.2619,0.0116
2458773.383553,9.2665,0.0129
2458773.383692,9.2985,0.0116
2458773.383831,9.2485,0.0117
2458773.38397,9.2741,0.0115
2458773.384097,9.2604,0.0116
2458773.384236,9.2901,0.0116
2458773.384363,9.281,0.0116
2458773.384502,9.2717,0.0118
2458773.384641,9.2799,0.0116
2458773.38478,9.2685,0.0116
2458773.384907,9.2831,0.0116
2458773.385046,9.2716,0.0116
2458773.385185,9.2895,0.0117
2458773.385324,9.2792,0.0117
2458773.385451,9.2766,0.0116
2458773.38559,9.2798,0.0116
2458773.385729,9.2822,0.0116
2458773.385868,9.285,0.0117
2458773.386007,9.2865,0.0116
2458773.386146,9.2931,0.0116
2458773.386273,9.275,0.0117
2458773.386412,9.2577,0.0125
2458773.386551,9.2682,0.0118
2458773.38669,9.2762,0.0117
2458773.386829,9.2997,0.0117
2458773.386956,9.2614,0.0118
2458773.387095,9.2851,0.0116
2458773.387234,9.2918,0.0115
2458773.387373,9.287,0.0116
2458773.387512,9.2942,0.0116
2458773.38765,9.2927,0.0116
2458773.387778,9.2925,0.0116
2458773.387917,9.2967,0.0116
2458773.388056,9.2934,0.0117
2458773.388194,9.2932,0.0117
2458773.388333,9.2613,0.0123
2458773.388472,9.3007,0.0117
2458773.388611,9.2869,0.0117
2458773.388738,9.3191,0.0117
2458773.388877,9.3052,0.0116
2458773.389016,9.3023,0.0117
2458773.389144,9.2785,0.0118
2458773.389282,9.3065,0.0116
2458773.389421,9.2992,0.0117
2458773.38956,9.3022,0.0115
2458773.389688,9.2954,0.0118
2458773.389826,9.2934,0.0117
2458773.389965,9.3165,0.0117
2458773.390104,9.2846,0.0117
2458773.390243,9.2941,0.0117
2458773.390382,9.2797,0.0116
2458773.390509,9.3047,0.0116
2458773.390648,9.2707,0.0118
2458773.390787,9.3059,0.0116
2458773.390926,9.2898,0.0117
2458773.391065,9.3047,0.0116
2458773.391192,9.3119,0.0117
2458773.391331,9.3104,0.0117
2458773.39147,9.3114,0.0116
2458773.391609,9.3359,0.0116
2458773.391748,9.2949,0.0117
2458773.391875,9.3162,0.0116
2458773.392014,9.2879,0.0117
2458773.392153,9.2806,0.0118
2458773.392292,9.3234,0.0117
2458773.392431,9.2992,0.0117
2458773.392569,9.3115,0.0115
2458773.392697,9.3049,0.0117
2458773.392836,9.3127,0.0116
2458773.392975,9.3231,0.0117
2458773.393113,9.2967,0.0117
2458773.393252,9.2875,0.0118
2458773.39338,9.3272,0.0116
2458773.393519,9.2791,0.0117
2458773.393657,9.288,0.0117
2458773.393785,9.3027,0.0117
2458773.393924,9.3057,0.0117
2458773.394062,9.3059,0.0116
2458773.394201,9.3215,0.0116
2458773.39434,9.325,0.0116
2458773.394479,9.3194,0.0116
2458773.394606,9.3399,0.0115
2458773.394745,9.3113,0.0117
2458773.394884,9.3248,0.0117
2458773.395012,9.3485,0.0117
2458773.39515,9.304,0.0117
2458773.395289,9.3114,0.0116
2458773.395428,9.2976,0.0117
2458773.395567,9.3186,0.0117
2458773.395706,9.3145,0.0116
2458773.395833,9.3115,0.0117
2458773.395972,9.307,0.0117
2458773.396111,9.3521,0.0116
2458773.39625,9.3077,0.0117
2458773.396389,9.3233,0.0116
2458773.396516,9.3288,0.0117
2458773.396655,9.3183,0.0117
2458773.396794,9.314,0.0116
2458773.396933,9.3132,0.0117
2458773.397072,9.3396,0.0116
2458773.397199,9.3379,0.0117
2458773.397477,9.3105,0.0118
2458773.397616,9.3159,0.0117
2458773.397755,9.3223,0.0117
2458773.397882,9.3144,0.0117
2458773.398021,9.3212,0.0116
2458773.39816,9.3288,0.0118
2458773.398299,9.334,0.0118
2458773.398438,9.3146,0.0117
2458773.398565,9.3301,0.0116
2458773.398704,9.327,0.0118
2458773.398843,9.3399,0.0117
2458773.398981,9.3439,0.0116
2458773.39912,9.3477,0.0117
2458773.399259,9.3408,0.0117
2458773.399387,9.3403,0.0115
2458773.399525,9.3083,0.0118
2458773.399664,9.3353,0.0116
2458773.399803,9.3315,0.0117
2458773.399942,9.3529,0.0117
2458773.400081,9.321,0.0117
2458773.400208,9.3377,0.0117
2458773.400347,9.3382,0.0117
2458773.400486,9.3693,0.0118
2458773.400625,9.3275,0.0119
2458773.400891,9.3416,0.0117
2458773.40103,9.3229,0.0117
2458773.401169,9.3286,0.0117
2458773.401308,9.3552,0.0117
2458773.401447,9.3291,0.0119
2458773.401574,9.3269,0.0117
2458773.401713,9.3504,0.0117
2458773.401852,9.3542,0.0116
2458773.401991,9.3339,0.0117
2458773.40213,9.348,0.0117
2458773.402257,9.3294,0.0118
2458773.402396,9.3455,0.0116
2458773.402535,9.352,0.0117
2458773.402674,9.3399,0.0118
2458773.402813,9.3338,0.0117
2458773.40294,9.3518,0.0117
2458773.403079,9.3621,0.0117
2458773.403356,9.3368,0.0117
2458773.403495,9.3525,0.0118
2458773.403623,9.3554,0.0117
2458773.403762,9.3225,0.0118
2458773.4039,9.349,0.0116
2458773.404039,9.3413,0.0117
2458773.404178,9.3518,0.0117
2458773.404306,9.3312,0.0118
2458773.404444,9.3578,0.0118
2458773.404583,9.3304,0.0118
2458773.404722,9.3826,0.0116
2458773.404861,9.3333,0.0119
2458773.404988,9.3436,0.0117
2458773.405127,9.3719,0.0117
2458773.405266,9.3468,0.0118
2458773.405394,9.3502,0.0118
2458773.405532,9.3824,0.0117
2458773.405671,9.36,0.0117
2458773.405799,9.3426,0.0119
2458773.405938,9.3739,0.0117
2458773.406076,9.3631,0.0117
2458773.406215,9.3736,0.0117
2458773.406354,9.3366,0.0117
2458773.406493,9.3615,0.0117
2458773.40662,9.373,0.0117
2458773.406759,9.3443,0.0117
2458773.406898,9.369,0.0117
2458773.407037,9.3573,0.0118
2458773.407176,9.3358,0.0119
2458773.407303,9.3923,0.0127
2458773.407442,9.3546,0.0118
2458773.407581,9.363,0.0117
2458773.40772,9.3707,0.0116
2458773.407859,9.3579,0.0117
2458773.407986,9.3357,0.0117
2458773.408125,9.3831,0.0117
2458773.408264,9.3828,0.0117
2458773.408403,9.3507,0.0118
2458773.408542,9.3668,0.0117
2458773.408669,9.3761,0.0118
2458773.408808,9.3592,0.0117
2458773.408947,9.3656,0.0118
2458773.409086,9.3743,0.0124
2458773.409225,9.3684,0.0118
2458773.409352,9.3527,0.0119
2458773.409491,9.3651,0.0117
2458773.40963,9.3545,0.0118
2458773.409769,9.3678,0.0119
2458773.409907,9.3796,0.0117
2458773.410035,9.3598,0.0118
2458773.410174,9.3347,0.0118
2458773.410312,9.3805,0.0117
2458773.410451,9.3644,0.0118
2458773.410579,9.3496,0.0118
2458773.410718,9.3521,0.0118
2458773.410856,9.3762,0.0117
2458773.410995,9.3777,0.0117
2458773.411134,9.3719,0.0119
2458773.411273,9.3662,0.0119
2458773.4114,9.3674,0.0118
2458773.411539,9.3523,0.0119
2458773.411678,9.3512,0.0118
2458773.411817,9.3944,0.0118
2458773.411956,9.3634,0.0136
2458773.412095,9.3756,0.0118
2458773.412234,9.3815,0.0118
2458773.412373,9.3869,0.0118
2458773.4125,9.3862,0.0116
2458773.412639,9.3757,0.0118
2458773.412778,9.4001,0.0117
2458773.412917,9.3983,0.0117
2458773.413056,9.389,0.0118
2458773.413194,9.3848,0.0118
2458773.413322,9.391,0.0118
2458773.413461,9.3827,0.0119
2458773.4136,9.4023,0.0118
2458773.413738,9.3821,0.0117
2458773.413877,9.3595,0.0119
2458773.414005,9.3939,0.0116
2458773.414144,9.3809,0.0118
2458773.414282,9.4012,0.0118
2458773.414421,9.36,0.0119
2458773.41456,9.3721,0.0119
2458773.414688,9.3836,0.0118
2458773.414826,9.3948,0.0117
2458773.414965,9.3818,0.0119
2458773.415104,9.3779,0.0119
2458773.415243,9.4057,0.0118
2458773.415509,9.3907,0.0118
2458773.415648,9.3918,0.0119
2458773.415787,9.3775,0.0118
2458773.415926,9.3779,0.0118
2458773.416065,9.3822,0.0118
2458773.416192,9.3955,0.0118
2458773.416331,9.4015,0.0118
2458773.41647,9.4149,0.0117
2458773.416609,9.3999,0.0118
2458773.416748,9.3875,0.0119
2458773.416887,9.3977,0.0119
2458773.417025,9.4176,0.0117
2458773.417153,9.3818,0.012
2458773.417292,9.3691,0.0119
2458773.417431,9.3944,0.0119
2458773.417569,9.405,0.0118
2458773.417708,9.4064,0.0118
2458773.417847,9.4023,0.0119
2458773.417975,9.3965,0.0119
2458773.418113,9.4144,0.0126
2458773.418252,9.3973,0.012
2458773.418391,9.3758,0.012
2458773.41853,9.3984,0.0119
2458773.418657,9.4069,0.0119
2458773.418796,9.4015,0.0118
2458773.418935,9.389,0.0119
2458773.419074,9.418,0.0117
2458773.419213,9.398,0.0119
2458773.41934,9.3858,0.0118
2458773.419479,9.3825,0.0119
2458773.419606,9.3986,0.0118
2458773.419745,9.3983,0.0117
2458773.419884,9.4211,0.0117
2458773.420023,9.4055,0.0119
2458773.420162,9.4119,0.0119
2458773.420301,9.404,0.0118
2458773.420428,9.4008,0.0118
2458773.420567,9.4108,0.0119
2458773.420706,9.4113,0.0118
2458773.420845,9.4038,0.0118
2458773.420984,9.4159,0.0118
2458773.421123,9.4139,0.0119
2458773.42125,9.4146,0.0119
2458773.421389,9.3781,0.0119
2458773.421528,9.4177,0.0118
2458773.421667,9.4114,0.0119
2458773.421794,9.3891,0.012
2458773.421933,9.4116,0.0119
2458773.422072,9.4196,0.0119
2458773.422211,9.405,0.012
2458773.422338,9.4177,0.0119
2458773.422477,9.3983,0.012
2458773.422616,9.4211,0.0118
2458773.422755,9.4178,0.012
2458773.422894,9.3985,0.0119
2458773.423021,9.4363,0.0118
2458773.42316,9.4332,0.0118
2458773.423299,9.4112,0.0119
2458773.423437,9.4174,0.0119
2458773.423576,9.4229,0.0118
2458773.423704,9.4131,0.0117
2458773.423843,9.4268,0.0119
2458773.423981,9.4085,0.0118
2458773.42412,9.4182,0.0119
2458773.424259,9.415,0.0119
2458773.424398,9.3899,0.012
2458773.424664,9.4345,0.0119
2458773.424803,9.4185,0.012
2458773.424942,9.4363,0.0119
2458773.425081,9.4321,0.0118
2458773.425208,9.3875,0.0119
2458773.425347,9.4232,0.012
2458773.425486,9.4325,0.0118
2458773.425625,9.4435,0.0119
2458773.425764,9.4024,0.0119
2458773.425891,9.4068,0.0119
2458773.42603,9.4395,0.0119
2458773.426169,9.4094,0.0119
2458773.426308,9.4467,0.0119
2458773.426447,9.4228,0.0119
2458773.426713,9.4201,0.0119
2458773.426852,9.439,0.0119
2458773.426991,9.4035,0.012
2458773.42713,9.4288,0.0121
2458773.427269,9.4386,0.0118
2458773.427396,9.4509,0.012
2458773.427535,9.4646,0.0119
2458773.427674,9.4264,0.0119
2458773.427812,9.4389,0.0119
2458773.427951,9.4176,0.0119
2458773.428079,9.4321,0.0118
2458773.428218,9.4378,0.0118
2458773.428356,9.4445,0.0119
2458773.428495,9.4128,0.012
2458773.428634,9.4108,0.0119
2458773.428762,9.4298,0.0118
2458773.429039,9.4167,0.012
2458773.429178,9.4352,0.0119
2458773.429317,9.4094,0.012
2458773.429444,9.4279,0.0119
2458773.429583,9.4238,0.0119
2458773.429722,9.4474,0.0118
2458773.429861,9.4442,0.0119
2458773.430139,9.4416,0.0119
2458773.430278,9.4517,0.0118
2458773.430405,9.4221,0.0118
2458773.430544,9.4556,0.0118
2458773.430683,9.4435,0.0118
2458773.43081,9.4335,0.0119
2458773.430949,9.4404,0.0119
2458773.431088,9.4274,0.0119
2458773.431227,9.4329,0.0119
2458773.431366,9.437,0.012
2458773.431493,9.4495,0.0118
2458773.431632,9.441,0.0119
2458773.431771,9.4319,0.0119
2458773.432176,9.4431,0.012
2458773.432315,9.4672,0.0119
2458773.432454,9.4487,0.012
2458773.432581,9.4362,0.0118
2458773.43272,9.4465,0.0121
2458773.432859,9.4529,0.012
2458773.432998,9.4361,0.0119
2458773.433125,9.4193,0.0121
2458773.433264,9.4327,0.012
2458773.433403,9.4316,0.012
2458773.433542,9.4542,0.0119
2458773.433681,9.4405,0.012
2458773.433808,9.4337,0.012
2458773.433947,9.4494,0.0119
2458773.434086,9.4631,0.0119
2458773.434225,9.4497,0.0119
2458773.434363,9.443,0.0121
2458773.434502,9.4571,0.012
2458773.43463,9.4592,0.0119
2458773.434769,9.4655,0.0118
2458773.434907,9.4561,0.0119
2458773.435046,9.4552,0.012
2458773.435185,9.4493,0.0119
2458773.43559,9.4441,0.012
2458773.435729,9.4397,0.012
2458773.435856,9.4435,0.012
2458773.435995,9.4695,0.0121
2458773.436134,9.4604,0.012
2458773.436273,9.4485,0.0121
2458773.436412,9.4483,0.012
2458773.436678,9.4344,0.012
2458773.436817,9.4669,0.012
2458773.437083,9.4469,0.0119
2458773.437222,9.4725,0.012
2458773.437361,9.4513,0.012
2458773.4375,9.4709,0.012
2458773.437639,9.461,0.0119
2458773.437766,9.4648,0.012
2458773.437905,9.4668,0.0119
2458773.438044,9.4667,0.012
2458773.438461,9.4337,0.0121
2458773.438588,9.452,0.012
2458773.438727,9.4643,0.012
2458773.438866,9.4697,0.012
2458773.438993,9.4429,0.0121
2458773.439132,9.4561,0.0122
2458773.439271,9.4548,0.012
2458773.439398,9.4855,0.0119
2458773.439676,9.4501,0.0122
2458773.439815,9.4838,0.012
2458773.439954,9.4636,0.012
2458773.440081,9.4912,0.012
2458773.44022,9.4506,0.012
2458773.440359,9.4584,0.0121
2458773.440498,9.4645,0.012
2458773.440637,9.45,0.012
2458773.440764,9.4816,0.0121
2458773.440903,9.4459,0.0121
2458773.441042,9.4447,0.0121
2458773.441181,9.4542,0.012
2458773.441319,9.4766,0.012
2458773.441447,9.4862,0.012
2458773.441586,9.4754,0.012
2458773.441725,9.4692,0.0121
2458773.441863,9.4808,0.012
2458773.442002,9.4748,0.012
2458773.442141,9.4765,0.012
2458773.442269,9.4749,0.012
2458773.442407,9.4525,0.0121
2458773.442546,9.4721,0.012
2458773.442685,9.476,0.0121
2458773.442824,9.4457,0.0122
2458773.442951,9.4761,0.0121
2458773.44309,9.472,0.0121
2458773.443229,9.4669,0.0122
2458773.443507,9.4795,0.0121
2458773.443646,9.4638,0.0121
2458773.443773,9.4765,0.0119
2458773.443912,9.4764,0.0121
2458773.444051,9.4883,0.012
2458773.44419,9.4889,0.0121
2458773.444329,9.4787,0.012
2458773.444456,9.4805,0.0121
2458773.444595,9.4715,0.0121
2458773.444734,9.494,0.0121
2458773.444873,9.4776,0.012
2458773.445012,9.4738,0.0121
2458773.44515,9.4805,0.0123
2458773.445278,9.4983,0.012
2458773.445417,9.5133,0.0121
2458773.445556,9.4869,0.012
2458773.445694,9.4603,0.0121
2458773.445833,9.4822,0.0121
2458773.445972,9.4951,0.0121
2458773.4461,9.4797,0.012
2458773.446238,9.4832,0.0121
2458773.446377,9.4895,0.0121
2458773.446516,9.4796,0.0122
2458773.446644,9.4721,0.0122
2458773.446782,9.4967,0.0121
2458773.44706,9.4725,0.0121
2458773.447199,9.4664,0.0122
2458773.447326,9.4809,0.0123
2458773.447465,9.4829,0.0122
2458773.447604,9.519,0.0121
2458773.447743,9.495,0.0121
2458773.44787,9.4644,0.0122
2458773.448009,9.4695,0.0123
2458773.448148,9.4823,0.0122
2458773.448275,9.4763,0.0122
2458773.448414,9.4997,0.012
2458773.448542,9.4687,0.0122
2458773.448681,9.4777,0.0121
2458773.448819,9.4906,0.0121
2458773.448958,9.5047,0.0121
2458773.449097,9.4802,0.0122
2458773.449225,9.4872,0.0122
2458773.449363,9.5123,0.0121
2458773.449502,9.4848,0.0121
2458773.449641,9.4953,0.0122
2458773.449769,9.5024,0.012
2458773.449907,9.5056,0.0131
2458773.450046,9.4824,0.0123
2458773.450174,9.4887,0.0121
2458773.450451,9.4927,0.0121
2458773.45059,9.4787,0.0122
2458773.450729,9.5028,0.0122
2458773.450856,9.5257,0.012
2458773.450995,9.4923,0.0121
2458773.451134,9.5104,0.0121
2458773.451273,9.5058,0.0121
2458773.451412,9.5107,0.0121
2458773.451551,9.5025,0.0121
2458773.451678,9.5292,0.0121
2458773.451817,9.4826,0.0122
2458773.451956,9.502,0.0121
2458773.452095,9.5111,0.0121
2458773.452222,9.507,0.0121
2458773.452361,9.4863,0.0121
2458773.4525,9.5315,0.012
2458773.452639,9.5285,0.0122
2458773.452778,9.523,0.012
2458773.452917,9.5244,0.0121
2458773.453044,9.4861,0.0124
2458773.453183,9.5325,0.0121
2458773.453322,9.4987,0.0121
2458773.453461,9.5058,0.0122
2458773.4536,9.5162,0.0121
2458773.453738,9.5024,0.0122
2458773.453866,9.5004,0.0122
2458773.454005,9.5433,0.0121
2458773.454144,9.5231,0.0121
2458773.454282,9.4982,0.0123
2458773.454421,9.5026,0.0122
2458773.45456,9.512,0.0122
2458773.454687,9.5038,0.0122
2458773.454826,9.5108,0.0122
2458773.454965,9.4999,0.0122
2458773.455104,9.5422,0.0121
2458773.455243,9.5252,0.0121
2458773.455382,9.493,0.0125
2458773.455509,9.5195,0.0122
2458773.455648,9.5113,0.0123
2458773.455787,9.5112,0.0122
2458773.455926,9.5191,0.0121
2458773.456065,9.5272,0.0123
2458773.456192,9.5335,0.0122
2458773.456609,9.5103,0.0123
2458773.456748,9.5333,0.0121
2458773.456887,9.5248,0.0121
2458773.457014,9.5199,0.0122
2458773.457153,9.5233,0.0123
2458773.457292,9.5121,0.0123
2458773.457431,9.5276,0.0121
2458773.457569,9.5496,0.0122
2458773.457697,9.5346,0.0121
2458773.457836,9.5355,0.0123
2458773.457975,9.5082,0.0123
2458773.458113,9.5431,0.0122
2458773.458252,9.5073,0.0122
2458773.458391,9.523,0.0123
2458773.458519,9.5089,0.0122
2458773.458657,9.5447,0.0122
2458773.458785,9.5102,0.0123
2458773.458924,9.5123,0.0123
2458773.459063,9.5077,0.0122
2458773.459201,9.5278,0.0121
2458773.45934,9.5464,0.0122
2458773.459479,9.5184,0.0123
2458773.459606,9.5455,0.0122
2458773.459745,9.5095,0.0121
2458773.460023,9.5605,0.0122
2458773.460162,9.5358,0.0122
2458773.460301,9.5154,0.0123
2458773.460428,9.5461,0.0122
2458773.460567,9.5386,0.0122
2458773.460694,9.5101,0.0123
2458773.460833,9.5633,0.0121
2458773.461111,9.5237,0.0122
2458773.46125,9.546,0.0123
2458773.461389,9.5231,0.0122
2458773.461516,9.5533,0.0121
2458773.461655,9.5507,0.0122
2458773.461794,9.5613,0.0122
2458773.461933,9.5376,0.0121
2458773.462072,9.5366,0.0122
2458773.462199,9.5558,0.0124
2458773.462338,9.5477,0.0123
2458773.462477,9.5404,0.0122
2458773.462755,9.583,0.0122
2458773.463021,9.5293,0.0123
2458773.46316,9.563,0.0123
2458773.463299,9.5335,0.0122
2458773.463576,9.547,0.0122
2458773.463704,9.54,0.0121
2458773.463843,9.5636,0.0121
2458773.463981,9.5488,0.0123
2458773.46412,9.5616,0.0122
2458773.464248,9.551,0.0122
2458773.464387,9.5775,0.0122
2458773.464664,9.5402,0.0122
2458773.464803,9.5948,0.0122
2458773.464931,9.5695,0.0122
2458773.465069,9.5366,0.0122
2458773.465208,9.5598,0.0122
2458773.465347,9.5621,0.0123
2458773.46603,9.5882,0.0122
2458773.466308,9.5652,0.0123
2458773.466435,9.5424,0.0122
2458773.466713,9.5714,0.0123
2458773.466852,9.5739,0.0123
2458773.466991,9.5681,0.0121
2458773.467118,9.574,0.0124
2458773.467257,9.5484,0.0123
2458773.467396,9.564,0.0122
2458773.467535,9.5705,0.0121
2458773.467674,9.5639,0.0122
2458773.467813,9.5506,0.0122
2458773.46794,9.5872,0.0123
2458773.468079,9.5708,0.0121
2458773.468218,9.5585,0.0123
2458773.468356,9.5595,0.0122
2458773.468495,9.5458,0.0125
2458773.468623,9.5747,0.0122
2458773.468762,9.5714,0.0123
2458773.4689,9.5508,0.0125
2458773.469039,9.5882,0.0122
2458773.469167,9.5882,0.0122
2458773.469306,9.5891,0.0124
2458773.469444,9.5616,0.0124
2458773.469583,9.56,0.0122
2458773.469722,9.5777,0.0123
2458773.469861,9.566,0.0125
2458773.469988,9.5734,0.0124
2458773.470127,9.6007,0.0123
2458773.470266,9.5716,0.0124
2458773.470671,9.5814,0.0123
2458773.47081,9.5854,0.0122
2458773.470949,9.597,0.0123
2458773.471088,9.5914,0.0123
2458773.471227,9.5922,0.0124
2458773.471354,9.59,0.0123
2458773.471493,9.5885,0.0125
2458773.471632,9.5706,0.0124
2458773.47191,9.6132,0.0123
2458773.472049,9.5763,0.0124
2458773.472176,9.5857,0.0125
2458773.472315,9.5726,0.0125
2458773.472454,9.6006,0.0125
2458773.472581,9.5675,0.0124
2458773.47272,9.5676,0.0123
2458773.472859,9.5853,0.0124
2458773.472998,9.6015,0.0124
2458773.473137,9.6144,0.0125
2458773.473264,9.5796,0.0125
2458773.473403,9.606,0.0122
2458773.473542,9.5794,0.0124
2458773.473681,9.5923,0.0124
2458773.473819,9.5796,0.0125
2458773.473947,9.6206,0.0123
2458773.474086,9.6169,0.0123
2458773.474225,9.5909,0.0124
2458773.474363,9.6066,0.0124
2458773.474502,9.577,0.0124
2458773.47463,9.6152,0.0124
2458773.474769,9.5846,0.0125
2458773.474907,9.5649,0.0124
2458773.475046,9.5674,0.0125
2458773.475174,9.608,0.0123
2458773.475313,9.5933,0.0124
2458773.475451,9.5987,0.0125
2458773.47559,9.5923,0.0124
2458773.475729,9.5924,0.0126
2458773.475868,9.6016,0.0126
2458773.475995,9.6052,0.0124
2458773.476134,9.6027,0.0126
2458773.476273,9.5761,0.0126
2458773.476551,9.6042,0.0124
2458773.476678,9.6201,0.0125
2458773.476817,9.6119,0.0126
2458773.476956,9.6108,0.0127
2458773.477095,9.6204,0.0126
2458773.477234,9.6143,0.0126
2458773.477361,9.5972,0.0126
2458773.4775,9.5949,0.0126
2458773.477639,9.5961,0.0126
2458773.477778,9.5964,0.0126
2458773.477905,9.5994,0.0125
2458773.478044,9.6006,0.0126
2458773.478183,9.6189,0.0125
2458773.478322,9.6313,0.0125
2458773.478461,9.6001,0.0125
2458773.478588,9.612,0.0125
2458773.478727,9.6275,0.0126
2458773.478866,9.6,0.0126
2458773.479005,9.6223,0.0126
2458773.479144,9.6031,0.0125
2458773.479282,9.6242,0.0124
2458773.47941,9.6445,0.0125
2458773.479549,9.6114,0.0125
2458773.479688,9.6289,0.0124
2458773.479826,9.6413,0.0125
2458773.479965,9.6058,0.0128
2458773.480093,9.5991,0.0127
2458773.480231,9.6354,0.0124
2458773.48037,9.6183,0.0126
2458773.480509,9.6319,0.0127
2458773.480637,9.6053,0.0126
2458773.480775,9.6334,0.0125
2458773.481053,9.6384,0.0126
2458773.481192,9.5995,0.0126
2458773.481319,9.612,0.0125
2458773.481458,9.6248,0.0126
2458773.481597,9.626,0.0125
2458773.481736,9.6243,0.0126
2458773.481863,9.6276,0.0125
2458773.482002,9.6071,0.0128
2458773.482141,9.6225,0.0125
2458773.482419,9.6033,0.0126
2458773.482558,9.6524,0.0125
2458773.482685,9.6273,0.0126
2458773.482824,9.6608,0.0125
2458773.482963,9.6219,0.0125
2458773.483102,9.6267,0.0126
2458773.483241,9.6397,0.0126
2458773.483368,9.6058,0.0126
2458773.483646,9.6258,0.0124
2458773.483785,9.6254,0.0125
2458773.483924,9.6257,0.0125
2458773.484051,9.6115,0.0125
2458773.48419,9.6344,0.0126
2458773.484329,9.6436,0.0126
2458773.484468,9.6371,0.0126
2458773.484606,9.6188,0.0126
2458773.484734,9.6683,0.013
2458773.484873,9.667,0.0125
2458773.48515,9.6569,0.0126
2458773.485289,9.6188,0.0127
2458773.485428,9.6686,0.0127
2458773.485556,9.6506,0.0125
2458773.485694,9.6635,0.0127
2458773.485833,9.6499,0.0126
2458773.485961,9.6426,0.0126
2458773.4861,9.6509,0.0125
2458773.486238,9.6486,0.0125
2458773.486377,9.6168,0.0127
2458773.486516,9.6362,0.0127
2458773.486644,9.6346,0.0126
2458773.486782,9.6489,0.0126
2458773.486921,9.6348,0.0128
2458773.48706,9.6518,0.0127
2458773.487199,9.6574,0.0126
2458773.487338,9.6659,0.0127
2458773.487465,9.6451,0.0126
2458773.487743,9.6432,0.0125
2458773.487882,9.6811,0.0125
2458773.488021,9.6494,0.0127
2458773.488148,9.673,0.0124
2458773.488287,9.659,0.0126
2458773.488426,9.6675,0.0126
2458773.488565,9.6467,0.0126
2458773.488704,9.6426,0.0125
2458773.488831,9.6588,0.0126
2458773.48897,9.6563,0.0128
2458773.489109,9.65,0.0127
2458773.489387,9.6437,0.0126
2458773.489514,9.6746,0.0128
2458773.489653,9.6604,0.0126
2458773.489792,9.6367,0.0127
2458773.489931,9.6613,0.0127
2458773.490069,9.6815,0.0127
2458773.490208,9.6448,0.0127
2458773.490336,9.6513,0.0127
2458773.490475,9.6783,0.0127
2458773.490613,9.6634,0.0129
2458773.490752,9.6543,0.0127
2458773.490891,9.6571,0.0127
2458773.491019,9.6685,0.0127
2458773.491157,9.6689,0.013
2458773.491296,9.6614,0.0127
2458773.491435,9.6685,0.0126
2458773.491574,9.6837,0.0126
2458773.491701,9.6557,0.0128
2458773.49184,9.6437,0.0128
2458773.491979,9.6758,0.0126
2458773.492118,9.6729,0.0127
2458773.492257,9.6725,0.0127
2458773.492396,9.6595,0.0127
2458773.492523,9.6602,0.0126
2458773.492662,9.6685,0.0126
2458773.492801,9.6691,0.0126
2458773.49294,9.6775,0.0127
2458773.493079,9.6744,0.0127
2458773.493206,9.6648,0.0127
2458773.493484,9.6758,0.0126
2458773.493623,9.672,0.0127
2458773.493762,9.6569,0.0129
2458773.493889,9.6849,0.0127
2458773.494028,9.6694,0.0128
2458773.494167,9.679,0.0127
2458773.494306,9.6699,0.013
2458773.494444,9.6653,0.0128
2458773.494572,9.6784,0.0126
2458773.494711,9.6822,0.0127
2458773.49485,9.6984,0.0127
2458773.494988,9.6568,0.0127
2458773.495127,9.6744,0.0128
2458773.495266,9.6656,0.013
2458773.495394,9.669,0.0127
2458773.495532,9.6815,0.0128
2458773.495671,9.6689,0.0127
2458773.49581,9.6722,0.0128
2458773.495949,9.6696,0.0127
2458773.496076,9.6868,0.0128
2458773.496215,9.6676,0.0127
2458773.496354,9.6705,0.0129
2458773.496493,9.7096,0.0126
2458773.496632,9.6817,0.0127
2458773.496759,9.6986,0.0125
2458773.496898,9.6721,0.0126
2458773.497037,9.6906,0.0125
2458773.497176,9.704,0.0127
2458773.497315,9.6736,0.0127
2458773.497454,9.6832,0.0127
2458773.497581,9.6829,0.0128
2458773.497859,9.6857,0.0127
2458773.497998,9.6678,0.0129
2458773.498137,9.6877,0.0127
2458773.498264,9.6803,0.0129
2458773.498403,9.6833,0.0127
2458773.498542,9.6863,0.0128
2458773.498681,9.6912,0.0127
2458773.498819,9.6721,0.0127
2458773.498947,9.6594,0.0127
2458773.499086,9.6998,0.0127
2458773.499225,9.6707,0.0129
2458773.499363,9.6842,0.0127
2458773.499502,9.65,0.0129
2458773.49963,9.6834,0.0127
2458773.499769,9.699,0.0126
2458773.499907,9.6913,0.0129
2458773.500046,9.6696,0.0129
2458773.500185,9.693,0.0128
2458773.500313,9.7002,0.0127
2458773.500451,9.6607,0.013
2458773.50059,9.6597,0.013
2458773.500718,9.6768,0.0129
2458773.500995,9.7035,0.0128
2458773.501123,9.6737,0.0129
