jd,mag,uncertainty
2459114.454219,9.3738,0.0109
2459114.454416,9.3469,0.0106
2459114.454612,9.3864,0.0104
2459114.454797,9.3967,0.0105
2459114.454994,9.3855,0.0105
2459114.455191,9.3883,0.0105
2459114.455388,9.3948,0.0104
2459114.455584,9.3878,0.0105
2459114.45577,9.4106,0.0104
2459114.455966,9.384,0.0104
2459114.456175,9.4007,0.0104
2459114.456372,9.3956,0.0105
2459114.456568,9.3997,0.0104
2459114.456753,9.4041,0.0127
2459114.45695,9.3907,0.0115
2459114.457147,9.3998,0.0104
2459114.457344,9.3981,0.0118
2459114.457541,9.3884,0.0104
2459114.457749,9.4134,0.0103
2459114.457946,9.387,0.0104
2459114.458142,9.4132,0.0109
2459114.458339,9.4017,0.0118
2459114.458524,9.3946,0.0113
2459114.458721,9.3886,0.0104
2459114.458918,9.3716,0.0118
2459114.459115,9.5582,0.0116
2459114.459311,9.3998,0.0103
2459114.459508,9.4271,0.0104
2459114.459705,9.4111,0.0104
2459114.459902,9.3928,0.0103
2459114.460098,9.4097,0.0104
2459114.460295,9.3997,0.0104
2459114.46048,9.4136,0.0104
2459114.460677,9.4078,0.0104
2459114.460874,9.3987,0.0104
2459114.461071,9.388,0.0114
2459114.461267,9.4169,0.0105
2459114.461464,9.3815,0.0115
2459114.461649,9.3953,0.0104
2459114.461846,9.466,0.0136
2459114.462043,9.389,0.0107
2459114.46224,9.4239,0.0104
2459114.462436,9.3939,0.0126
2459114.462633,9.387,0.0105
2459114.46283,9.4014,0.0104
2459114.463027,9.4093,0.0129
2459114.463223,9.3988,0.0104
2459114.46342,9.4124,0.0109
2459114.463617,9.4207,0.0126
2459114.463814,9.3949,0.0105
2459114.46401,9.3944,0.0115
2459114.464207,9.5064,0.0135
2459114.464404,9.3904,0.0104
2459114.464589,9.4203,0.0104
2459114.464786,9.4224,0.012
2459114.464983,9.4056,0.0104
2459114.465179,9.3795,0.0116
2459114.465376,9.4057,0.0128
2459114.465573,9.4042,0.0104
2459114.465758,9.4971,0.0115
2459114.465966,9.4174,0.0115
2459114.466152,9.4236,0.0104
2459114.46636,9.4384,0.0107
2459114.466557,9.4268,0.0104
2459114.466753,9.4323,0.0104
2459114.46695,9.4209,0.0105
2459114.467147,9.4128,0.0105
2459114.467344,9.4124,0.0104
2459114.467529,9.4315,0.0104
2459114.467726,9.4208,0.0103
2459114.467922,9.4398,0.0103
2459114.468119,9.4078,0.0105
2459114.468316,9.4302,0.0105
2459114.468501,9.4326,0.0103
2459114.468698,9.4304,0.0104
2459114.468906,9.4221,0.0104
2459114.469091,9.4161,0.0104
2459114.4693,9.4231,0.0105
2459114.469497,9.4342,0.0105
2459114.469682,9.414,0.0104
2459114.469878,9.4148,0.0104
2459114.470075,9.464,0.0105
2459114.470469,9.421,0.0105
2459114.470666,9.4402,0.0105
2459114.470862,9.438,0.0115
2459114.471059,9.4348,0.0123
2459114.471256,9.4111,0.0105
2459114.471453,9.4,0.0106
2459114.471649,9.4245,0.0105
2459114.471846,9.4435,0.0124
2459114.472031,9.387,0.0126
2459114.47224,9.4403,0.0104
2459114.472436,9.5243,0.0111
2459114.472622,9.427,0.0105
2459114.47283,9.4674,0.0104
2459114.473027,9.4258,0.0108
2459114.473223,9.4422,0.0104
2459114.473409,9.4521,0.0104
2459114.473605,9.4445,0.0112
2459114.473814,9.446,0.0105
2459114.473999,9.4535,0.0105
2459114.474196,9.4326,0.0105
2459114.474392,9.453,0.0104
2459114.474589,9.4462,0.0105
2459114.474786,9.4271,0.0111
2459114.474983,9.4166,0.0109
2459114.475179,9.4594,0.0104
2459114.475376,9.4283,0.0105
2459114.475573,9.4694,0.0105
2459114.47577,9.4495,0.0104
2459114.475955,9.382,0.0116
2459114.476152,9.4397,0.0152
2459114.47636,9.477,0.0106
2459114.476545,9.4392,0.0106
2459114.476742,9.4471,0.0106
2459114.476939,9.4581,0.0105
2459114.477135,9.4585,0.0105
2459114.477332,9.5438,0.0119
2459114.477529,9.4754,0.0105
2459114.477714,9.4562,0.0106
2459114.477911,9.4409,0.0105
2459114.478108,9.4754,0.0104
2459114.478304,9.44,0.0105
2459114.478501,9.4599,0.0104
2459114.478698,9.4689,0.0104
2459114.478883,9.4553,0.0106
2459114.47908,9.4395,0.0105
2459114.479277,9.4465,0.0105
2459114.479473,9.4811,0.0105
2459114.47967,9.4561,0.0104
2459114.479867,9.458,0.0104
2459114.480064,9.4354,0.0105
2459114.48026,9.4585,0.0105
2459114.480446,9.4516,0.0105
2459114.480642,9.4608,0.0104
2459114.480839,9.4615,0.0104
2459114.481036,9.457,0.0105
2459114.481233,9.4618,0.0106
2459114.481429,9.4732,0.0105
2459114.481626,9.4572,0.0105
2459114.481823,9.4416,0.0108
2459114.482008,9.478,0.0121
2459114.482205,9.4428,0.0106
2459114.482402,9.4769,0.0105
2459114.482598,9.4737,0.0105
2459114.482795,9.4684,0.0106
2459114.482992,9.4584,0.0108
2459114.483189,9.4719,0.0105
2459114.483385,9.4849,0.0104
2459114.483582,9.4614,0.0105
2459114.483779,9.481,0.0105
2459114.483976,9.4599,0.0107
2459114.484172,9.4737,0.0106
2459114.484369,9.4716,0.0105
2459114.484566,9.4713,0.0105
2459114.484763,9.4713,0.0105
2459114.484959,9.4727,0.0105
2459114.485145,9.4824,0.0104
2459114.485341,9.4799,0.0104
2459114.485538,9.4938,0.0103
2459114.485735,9.4849,0.0104
2459114.485932,9.4936,0.0105
2459114.486128,9.4629,0.0106
2459114.486314,9.4557,0.0106
2459114.48651,9.464,0.0105
2459114.486719,9.4814,0.0104
2459114.486904,9.4909,0.0104
2459114.487112,9.4833,0.0104
2459114.487309,9.4755,0.0105
2459114.487494,9.4993,0.0104
2459114.487691,9.4884,0.0105
2459114.487888,9.4918,0.0105
2459114.488084,9.4811,0.0105
2459114.488281,9.4798,0.0105
2459114.488478,9.4927,0.0105
2459114.488675,9.4896,0.0105
2459114.488872,9.4852,0.0105
2459114.489057,9.4969,0.0105
2459114.489253,9.4891,0.0106
2459114.48945,9.4786,0.0116
2459114.489647,9.4925,0.0105
2459114.490041,9.4786,0.0105
2459114.490237,9.4754,0.0107
2459114.490434,9.4933,0.0104
2459114.490631,9.5137,0.0105
2459114.490828,9.4924,0.0107
2459114.491024,9.487,0.0104
2459114.491221,9.4963,0.0104
2459114.491418,9.5111,0.0107
2459114.491615,9.5228,0.0105
2459114.491811,9.4892,0.0105
2459114.492008,9.5051,0.0105
2459114.492205,9.4845,0.0105
2459114.492402,9.5257,0.0104
2459114.492587,9.4864,0.0105
2459114.492784,9.5357,0.0104
2459114.49298,9.4875,0.0106
2459114.493177,9.5024,0.0105
2459114.493374,9.5043,0.0104
2459114.493559,9.5007,0.0104
2459114.493767,9.5333,0.0104
2459114.493964,9.5202,0.0105
2459114.494161,9.5049,0.0109
2459114.494358,9.4908,0.0105
2459114.494554,9.5075,0.0106
2459114.49474,9.509,0.0106
2459114.494936,9.5281,0.0106
2459114.495133,9.5057,0.0108
2459114.49533,9.5099,0.0105
2459114.495527,9.5016,0.0105
2459114.495723,9.4672,0.0111
2459114.49592,9.5217,0.0111
2459114.496105,9.4818,0.0106
2459114.496314,9.5692,0.011
2459114.49651,9.4993,0.0109
2459114.496696,9.5248,0.0105
2459114.496892,9.5095,0.0106
2459114.497089,9.5062,0.0105
2459114.497286,9.4875,0.0106
2459114.497483,9.5291,0.0105
2459114.497679,9.5363,0.0105
2459114.497876,9.5286,0.0105
2459114.498073,9.5031,0.0106
2459114.49827,9.5222,0.0106
2459114.498466,9.5151,0.0106
2459114.498652,9.5056,0.0105
2459114.498848,9.5213,0.0106
2459114.499057,9.5243,0.0106
2459114.499242,9.5521,0.0104
2459114.499439,9.5015,0.011
2459114.499635,9.5112,0.0148
2459114.499832,9.5252,0.0107
2459114.500029,9.533,0.0106
2459114.500226,9.5224,0.0105
2459114.500411,9.5344,0.0137
2459114.500608,9.5486,0.0111
2459114.500804,9.5255,0.0107
2459114.501001,9.5156,0.0106
2459114.501198,9.5328,0.0106
2459114.501395,9.5095,0.011
2459114.50158,9.5174,0.0106
2459114.501777,9.5506,0.0106
2459114.501973,9.5419,0.0106
2459114.50217,9.5477,0.0105
2459114.502367,9.53,0.0106
2459114.502564,9.5461,0.0107
2459114.502749,9.5519,0.0105
2459114.502946,9.5505,0.0106
2459114.503142,9.5404,0.0106
2459114.503339,9.5483,0.0107
2459114.503536,9.5471,0.0105
2459114.503733,9.5297,0.0106
2459114.503918,9.5433,0.0105
2459114.504115,9.5287,0.0106
2459114.504311,9.5326,0.0106
2459114.504508,9.5445,0.0106
2459114.504705,9.5378,0.0106
2459114.504902,9.5206,0.0105
2459114.505087,9.5425,0.0106
2459114.505284,9.5486,0.0105
2459114.505492,9.5478,0.0106
2459114.505689,9.5568,0.0106
2459114.505885,9.5404,0.0107
2459114.506082,9.5459,0.0106
2459114.506267,9.5614,0.0106
2459114.506464,9.5472,0.0105
2459114.506661,9.5725,0.0105
2459114.506858,9.532,0.0106
2459114.507054,9.5427,0.0106
2459114.507251,9.5289,0.0106
2459114.507448,9.5896,0.0106
2459114.507645,9.5706,0.0106
2459114.507841,9.5636,0.0106
2459114.508038,9.553,0.0106
2459114.508235,9.5361,0.0107
2459114.508432,9.5672,0.0107
2459114.508628,9.5396,0.0107
2459114.508825,9.5689,0.0106
2459114.509022,9.5737,0.0106
2459114.509219,9.5442,0.0106
2459114.509404,9.566,0.0106
2459114.509612,9.5795,0.0106
2459114.509809,9.5599,0.0106
2459114.509994,9.6032,0.0106
2459114.510191,9.5775,0.0105
2459114.510388,9.5626,0.0107
2459114.510584,9.5458,0.0107
2459114.510781,9.615,0.0106
2459114.510978,9.5738,0.0106
2459114.511175,9.5877,0.0106
2459114.511372,9.5673,0.0107
2459114.511568,9.5808,0.0108
2459114.511765,9.6182,0.015
2459114.511962,9.5545,0.0109
2459114.512159,9.5646,0.0113
2459114.512355,9.5403,0.0107
2459114.512552,9.5725,0.0118
2459114.512749,9.5805,0.0107
2459114.512946,9.5947,0.0121
2459114.513142,9.5873,0.0107
2459114.513339,9.5722,0.0107
2459114.513536,9.6079,0.012
2459114.513744,9.5934,0.0117
2459114.513929,9.5637,0.0107
2459114.514126,9.5058,0.0134
2459114.514323,9.5937,0.0106
2459114.51452,9.571,0.0119
2459114.514716,9.5746,0.0111
2459114.514913,9.582,0.0107
2459114.515098,9.5793,0.0127
2459114.515295,9.6062,0.0106
2459114.515492,9.5916,0.0107
2459114.515689,9.5518,0.012
2459114.515897,9.586,0.0133
2459114.516082,9.5587,0.0108
2459114.516291,9.563,0.0106
2459114.516487,9.597,0.0106
2459114.516684,9.5954,0.0107
2459114.516881,9.583,0.0106
2459114.517078,9.5819,0.0106
2459114.517286,9.5912,0.0107
2459114.517471,9.6138,0.0107
2459114.517668,9.6022,0.0108
2459114.517865,9.6141,0.0106
2459114.518061,9.5954,0.0108
2459114.518258,9.5983,0.0107
2459114.518455,9.5848,0.0108
2459114.518652,9.5807,0.0107
2459114.518848,9.6076,0.0107
2459114.519034,9.6042,0.0108
2459114.51923,9.6138,0.0107
2459114.519439,9.615,0.0107
2459114.519624,9.5764,0.0107
2459114.519821,9.6047,0.0108
2459114.520017,9.5962,0.0108
2459114.520214,9.6045,0.0108
2459114.520411,9.6196,0.0107
2459114.520596,9.6067,0.0107
2459114.520804,9.5968,0.0107
2459114.521001,9.6106,0.0108
2459114.521186,9.6135,0.0108
2459114.521383,9.6295,0.0108
2459114.52158,9.5979,0.0108
2459114.521777,9.6132,0.0113
2459114.521973,9.555,0.0132
2459114.52217,9.6341,0.011
2459114.522367,9.6295,0.0108
2459114.522564,9.5842,0.0121
2459114.52276,9.6258,0.0108
2459114.522957,9.6067,0.0108
2459114.523154,9.638,0.0114
2459114.523339,9.5953,0.0108
2459114.523536,9.6333,0.0108
2459114.523744,9.6216,0.0108
2459114.523941,9.6145,0.0108
2459114.524138,9.6266,0.0109
2459114.524334,9.6281,0.0109
2459114.524531,9.6486,0.0109
2459114.524728,9.6288,0.0108
2459114.524925,9.6251,0.0109
2459114.52511,9.6158,0.0109
2459114.525307,9.6209,0.011
2459114.525503,9.6238,0.0108
2459114.5257,9.622,0.0109
2459114.525897,9.6398,0.0108
2459114.526094,9.6428,0.0109
2459114.526291,9.617,0.0109
2459114.526476,9.6376,0.0109
2459114.526672,9.6625,0.0109
2459114.526869,9.6327,0.0109
2459114.527066,9.6476,0.0109
2459114.527263,9.6426,0.0109
2459114.527459,9.6036,0.011
2459114.527656,9.6199,0.0109
2459114.527853,9.6306,0.0125
2459114.52805,9.6103,0.0114
2459114.528247,9.616,0.011
2459114.528443,9.6507,0.0109
2459114.52864,9.6419,0.011
2459114.528837,9.6357,0.012
2459114.529034,9.6564,0.0109
2459114.529219,9.6497,0.0109
2459114.529416,9.6739,0.0109
2459114.529612,9.6488,0.0111
2459114.529809,9.6387,0.0109
2459114.530006,9.6446,0.0116
2459114.530191,9.6435,0.0108
2459114.530399,9.6493,0.011
2459114.530596,9.6392,0.011
2459114.530781,9.6593,0.0109
2459114.530978,9.6572,0.0109
2459114.531175,9.664,0.0109
2459114.531383,9.6417,0.011
2459114.531568,9.6396,0.011
2459114.531765,9.6476,0.011
2459114.531962,9.6352,0.011
2459114.532159,9.6447,0.0109
2459114.532355,9.6606,0.0109
2459114.532552,9.6514,0.0109
2459114.532737,9.6474,0.011
2459114.532946,9.6633,0.0108
2459114.533142,9.6399,0.0111
2459114.533339,9.6514,0.011
2459114.533536,9.631,0.0109
2459114.533721,9.629,0.0111
2459114.533918,9.6889,0.0109
2459114.534115,9.6602,0.0109
2459114.534311,9.6519,0.011
2459114.534508,9.6479,0.011
2459114.534705,9.6848,0.011
2459114.534902,9.6271,0.011
2459114.535087,9.6795,0.011
2459114.535284,9.6702,0.011
2459114.53548,9.6856,0.011
2459114.535677,9.6707,0.0111
2459114.535874,9.6593,0.0109
2459114.536071,9.6851,0.011
2459114.536256,9.6513,0.011
2459114.536464,9.638,0.011
2459114.536661,9.6642,0.011
2459114.536846,9.6643,0.011
2459114.537054,9.6747,0.011
2459114.537251,9.6756,0.011
2459114.537448,9.6703,0.011
2459114.537645,9.6674,0.011
2459114.53783,9.7005,0.0109
2459114.538027,9.6714,0.0109
2459114.538223,9.6649,0.0111
2459114.53842,9.6791,0.0111
2459114.538617,9.6761,0.011
2459114.538825,9.6806,0.0111
2459114.53901,9.7091,0.011
2459114.539207,9.6773,0.0112
2459114.539404,9.681,0.011
2459114.539601,9.6823,0.0118
2459114.539797,9.6709,0.0112
2459114.539994,9.6706,0.0111
2459114.540179,9.6709,0.0111
2459114.540376,9.6946,0.0111
2459114.540573,9.6879,0.011
2459114.54077,9.6791,0.0111
2459114.540966,9.7082,0.011
2459114.541175,9.6576,0.011
2459114.541372,9.6612,0.0111
2459114.541568,9.6726,0.0111
2459114.541765,9.7167,0.0109
2459114.541962,9.6693,0.0111
2459114.542159,9.6847,0.011
2459114.542367,9.6577,0.0111
2459114.542552,9.7354,0.011
2459114.542749,9.6948,0.0111
2459114.542946,9.7203,0.0112
2459114.543142,9.6933,0.011
2459114.543339,9.6993,0.011
2459114.543536,9.6775,0.0111
2459114.543733,9.6962,0.0111
2459114.543929,9.7016,0.0111
2459114.544115,9.6751,0.0111
2459114.544311,9.6923,0.0112
2459114.544508,9.6708,0.0111
2459114.544705,9.7,0.0111
2459114.544902,9.727,0.011
2459114.545098,9.6847,0.011
2459114.545295,9.69,0.0111
2459114.545492,9.7335,0.0123
2459114.545689,9.7033,0.0111
2459114.545874,9.6679,0.0112
2459114.546071,9.7084,0.0111
2459114.546267,9.6975,0.0111
2459114.546464,9.693,0.011
2459114.546661,9.716,0.011
2459114.546858,9.6966,0.011
2459114.547054,9.7201,0.011
2459114.54724,9.6926,0.011
2459114.547436,9.6809,0.011
2459114.547633,9.6958,0.0111
2459114.54783,9.7042,0.011
2459114.548027,9.7036,0.0112
2459114.548212,9.7279,0.0109
2459114.54842,9.6949,0.011
2459114.548617,9.6985,0.011
2459114.548814,9.7086,0.0111
2459114.54901,9.714,0.011
2459114.549207,9.6966,0.0111
2459114.549404,9.7179,0.0111
2459114.549601,9.6895,0.011
2459114.549797,9.7145,0.0111
2459114.549994,9.7119,0.0111
2459114.550191,9.7239,0.0111
2459114.550376,9.7395,0.0111
2459114.550573,9.7128,0.0111
2459114.55077,9.7215,0.0111
2459114.550966,9.7166,0.0111
2459114.551163,9.7295,0.0111
2459114.55136,9.7008,0.0112
2459114.551545,9.7438,0.011
2459114.551742,9.7279,0.0111
2459114.551939,9.6763,0.0112
2459114.552135,9.7347,0.0114
2459114.552332,9.7075,0.0112
2459114.552529,9.7088,0.0112
2459114.552726,9.7297,0.0114
2459114.552911,9.7384,0.0112
2459114.553108,9.7306,0.0112
2459114.553304,9.6939,0.0117
2459114.553501,9.687,0.0118
2459114.553686,9.7009,0.0115
2459114.553883,9.7267,0.0111
2459114.55408,9.7101,0.0117
2459114.554277,9.7306,0.0138
2459114.554473,9.7032,0.0112
2459114.55467,9.6739,0.0117
2459114.554867,9.6946,0.013
2459114.555075,9.7159,0.0112
2459114.555272,9.7162,0.0112
2459114.555469,9.7418,0.012
2459114.555666,9.708,0.0112
2459114.555862,9.716,0.0112
2459114.556047,9.7306,0.0112
2459114.556244,9.7027,0.0111
2459114.556441,9.7264,0.0112
2459114.556649,9.7315,0.011
2459114.556834,9.7383,0.0112
2459114.557031,9.7393,0.0112
2459114.557228,9.7084,0.0112
2459114.557436,9.7125,0.0113
2459114.557622,9.7437,0.0113
2459114.557818,9.7241,0.0113
2459114.558015,9.7703,0.0113
2459114.558212,9.6989,0.0113
2459114.558409,9.737,0.0113
2459114.558605,9.7612,0.0112
2459114.558802,9.714,0.0113
2459114.558999,9.7378,0.0114
2459114.559184,9.7106,0.0114
2459114.559381,9.7442,0.0114
2459114.559578,9.7145,0.0113
2459114.559774,9.7452,0.0113
2459114.559971,9.7242,0.0114
2459114.560168,9.7328,0.0115
2459114.560365,9.7385,0.0153
2459114.56055,9.7093,0.0116
2459114.560747,9.749,0.0113
2459114.560943,9.7397,0.0113
2459114.56114,9.7332,0.0112
2459114.561337,9.7072,0.0113
2459114.561522,9.7332,0.0115
2459114.56173,9.7747,0.0124
2459114.561927,9.7072,0.0113
2459114.562112,9.7316,0.0113
2459114.562321,9.7332,0.0115
2459114.562517,9.7262,0.0113
2459114.562714,9.6886,0.0114
2459114.562922,9.747,0.0114
2459114.563108,9.7378,0.0113
2459114.563316,9.7361,0.0114
2459114.563513,9.7484,0.0113
2459114.563698,9.7447,0.0113
2459114.563895,9.7384,0.0113
2459114.564091,9.762,0.0113
2459114.5643,9.7544,0.0113
2459114.564485,9.7329,0.0114
2459114.564682,9.722,0.0115
2459114.564878,9.7377,0.0114
2459114.565075,9.7526,0.0114
2459114.565272,9.7476,0.0114
2459114.565469,9.7311,0.0113
2459114.565666,9.7456,0.0113
2459114.565862,9.7284,0.0114
2459114.566047,9.7284,0.0115
2459114.566244,9.7122,0.0115
2459114.566441,9.7415,0.0114
2459114.566638,9.7463,0.0115
2459114.566834,9.7256,0.0115
2459114.567031,9.7435,0.0116
2459114.567228,9.7523,0.0115
2459114.567425,9.7447,0.0115
2459114.567622,9.7171,0.0115
2459114.567807,9.751,0.0115
2459114.568003,9.7433,0.0115
2459114.5682,9.7129,0.0117
2459114.568397,9.7416,0.0118
2459114.568594,9.7277,0.0119
2459114.568791,9.7275,0.0121
2459114.568987,9.7262,0.0121
2459114.569184,9.7577,0.012
2459114.569369,9.7336,0.0127
2459114.569566,9.7964,0.0124
2459114.569763,9.7259,0.0118
2459114.569959,9.7574,0.0118
2459114.570156,9.73,0.0117
2459114.570353,9.7169,0.0117
2459114.570538,9.7299,0.0116
2459114.570747,9.7177,0.0118
2459114.570943,9.7306,0.0117
2459114.57114,9.7253,0.0117
2459114.571337,9.7134,0.0118
2459114.571534,9.758,0.0118
2459114.57173,9.7157,0.0117
2459114.571916,9.7374,0.0118
2459114.572112,9.7262,0.0117
2459114.572309,9.7455,0.0117
2459114.572506,9.7416,0.0117
2459114.572703,9.7284,0.0118
2459114.572888,9.7259,0.0117
2459114.573084,9.7306,0.0116
2459114.573281,9.7395,0.0117
2459114.573478,9.7402,0.0115
2459114.573675,9.7598,0.0116
2459114.573872,9.7503,0.0116
2459114.574068,9.7311,0.0114
2459114.574253,9.7243,0.0116
2459114.57445,9.7236,0.0117
2459114.574659,9.7416,0.0118
2459114.574855,9.7683,0.0118
2459114.575041,9.7364,0.0117
2459114.575237,9.7364,0.0121
2459114.575434,9.745,0.0119
2459114.575631,9.7588,0.0116
2459114.575828,9.7137,0.0116
2459114.576024,9.739,0.0116
2459114.576209,9.7279,0.0117
2459114.576406,9.7105,0.0116
2459114.576603,9.7425,0.0117
2459114.5768,9.7354,0.0117
2459114.576997,9.7589,0.0117
2459114.577182,9.7476,0.0117
2459114.57739,9.7257,0.0117
2459114.577587,9.7607,0.0116
2459114.577772,9.7228,0.0117
2459114.577969,9.7023,0.0116
2459114.578166,9.7006,0.0116
2459114.578362,9.734,0.0116
2459114.578559,9.7105,0.0116
2459114.578744,9.7246,0.0117
2459114.578941,9.7428,0.0116
2459114.579138,9.7183,0.0117
2459114.579334,9.7447,0.0116
2459114.579531,9.76,0.0143
2459114.579728,9.7388,0.0118
2459114.579913,9.7114,0.0116
2459114.58011,9.7425,0.0116
2459114.580307,9.7501,0.0115
2459114.580503,9.7249,0.0116
2459114.5807,9.7528,0.0115
2459114.580897,9.7383,0.0115
2459114.581082,9.7135,0.0115
2459114.581291,9.7139,0.0115
2459114.581487,9.7155,0.0115
2459114.581684,9.7199,0.0115
2459114.581881,9.7289,0.0115
2459114.582078,9.7573,0.0115
2459114.582274,9.7367,0.0114
2459114.582471,9.7276,0.0114
2459114.582668,9.6974,0.0115
2459114.582865,9.7288,0.0115
2459114.58305,9.7257,0.0115
2459114.583247,9.7405,0.0114
2459114.583443,9.7638,0.0113
2459114.58364,9.7495,0.0114
2459114.583837,9.7292,0.0114
2459114.584022,9.7339,0.0115
2459114.584219,9.7379,0.0114
2459114.584427,9.7354,0.0114
2459114.584612,9.7116,0.0115
2459114.584809,9.7209,0.0117
2459114.585006,9.6997,0.0127
2459114.585203,9.7173,0.0114
2459114.585399,9.7353,0.0114
2459114.585596,9.6955,0.0115
2459114.585793,9.7126,0.0115
2459114.58599,9.7375,0.0113
2459114.586186,9.7577,0.0114
2459114.586383,9.7396,0.0114
2459114.58658,9.725,0.0115
2459114.586777,9.7097,0.0114
2459114.586973,9.7408,0.0114
2459114.587159,9.7229,0.0115
2459114.587367,9.7242,0.0116
2459114.587564,9.7215,0.0114
2459114.58776,9.7499,0.0115
2459114.587957,9.7296,0.0113
2459114.588154,9.7177,0.0115
2459114.588339,9.7109,0.0115
2459114.588536,9.7123,0.0116
2459114.588733,9.7,0.0115
2459114.588929,9.7139,0.0115
2459114.589126,9.6951,0.0124
2459114.589323,9.7216,0.0117
2459114.58952,9.7354,0.0114
2459114.589705,9.7287,0.0118
2459114.589902,9.7091,0.0116
2459114.59011,9.757,0.0116
2459114.590307,9.7261,0.0115
2459114.590492,9.7438,0.0114
2459114.590689,9.7512,0.0115
2459114.590885,9.7273,0.0116
2459114.591082,9.7153,0.0116
2459114.591279,9.7234,0.0115
2459114.591476,9.7441,0.0115
2459114.591672,9.755,0.0115
2459114.591869,9.7281,0.0114
2459114.592066,9.7204,0.0117
2459114.592263,9.7042,0.0121
2459114.592459,9.6852,0.0124
2459114.592656,9.7,0.0116
2459114.592853,9.7383,0.0117
2459114.59305,9.7086,0.0116
2459114.593247,9.7181,0.0117
2459114.593432,9.7335,0.0115
2459114.593628,9.7055,0.0117
2459114.593825,9.7425,0.0116
2459114.594022,9.7328,0.0115
2459114.594219,9.7082,0.0115
2459114.594427,9.6863,0.0117
2459114.594612,9.7136,0.0117
2459114.594809,9.7456,0.0115
2459114.595006,9.733,0.0116
2459114.595203,9.7132,0.0116
2459114.595399,9.7155,0.0115
2459114.595584,9.732,0.0114
2459114.595781,9.7192,0.0115
2459114.595978,9.7212,0.0116
2459114.596175,9.7265,0.0116
2459114.596372,9.725,0.0116
2459114.596568,9.7094,0.0116
2459114.596765,9.7181,0.0118
2459114.596962,9.7105,0.0144
2459114.597147,9.7421,0.0125
2459114.597355,9.6876,0.0117
2459114.597552,9.6973,0.0117
2459114.597737,9.7387,0.0116
2459114.597934,9.7166,0.0116
2459114.598131,9.7417,0.0117
2459114.598328,9.7219,0.0115
2459114.598524,9.7209,0.0116
2459114.598709,9.7011,0.0116
2459114.598918,9.7302,0.0116
2459114.599115,9.727,0.0116
2459114.599311,9.7299,0.0117
2459114.599508,9.7093,0.0117
2459114.599705,9.7016,0.0117
2459114.59989,9.7168,0.0117
2459114.600087,9.6849,0.0116
2459114.600295,9.6928,0.0117
2459114.600492,9.7197,0.0116
2459114.600689,9.6993,0.0119
2459114.600874,9.7068,0.0116
2459114.601071,9.704,0.0124
2459114.601267,9.6302,0.0126
2459114.601464,9.7156,0.0116
2459114.601661,9.6829,0.0117
2459114.601846,9.7113,0.0117
2459114.602054,9.7171,0.0116
2459114.602251,9.7312,0.0117
2459114.602436,9.7071,0.0116
2459114.602633,9.7021,0.0116
2459114.60283,9.6966,0.0116
2459114.603027,9.7078,0.0116
2459114.603223,9.69,0.0115
2459114.60342,9.7357,0.0116
2459114.603617,9.6952,0.0115
2459114.603814,9.6783,0.0116
2459114.603999,9.7014,0.0116
2459114.604196,9.6838,0.0117
2459114.604392,9.724,0.0125
2459114.604589,9.6857,0.0116
2459114.604786,9.6937,0.0118
2459114.604983,9.6506,0.0117
2459114.605179,9.7242,0.0114
2459114.605376,9.6595,0.0117
2459114.605561,9.7079,0.0118
2459114.60577,9.704,0.0116
2459114.605966,9.6863,0.0114
2459114.606152,9.6699,0.0116
2459114.606348,9.7029,0.0115
2459114.606545,9.6983,0.0114
2459114.606753,9.6764,0.0115
2459114.60695,9.6925,0.0115
2459114.607135,9.7093,0.0115
2459114.607332,9.695,0.0115
2459114.607529,9.6825,0.0115
2459114.607726,9.654,0.0115
2459114.607922,9.6878,0.0116
2459114.608119,9.7233,0.0115
2459114.608304,9.7028,0.0115
2459114.608501,9.7158,0.0115
2459114.608698,9.7079,0.0114
2459114.608895,9.6733,0.0114
2459114.609091,9.7004,0.0115
2459114.609288,9.6993,0.0115
2459114.609485,9.6966,0.0116
2459114.609682,9.7108,0.0115
2459114.609878,9.7034,0.0129
2459114.610075,9.5912,0.0126
2459114.610272,9.6763,0.0116
2459114.610469,9.6804,0.0115
2459114.610666,9.6478,0.0115
2459114.610851,9.6441,0.0117
2459114.611047,9.7155,0.0125
2459114.611256,9.6717,0.0115
2459114.611441,9.6762,0.0115
2459114.611649,9.687,0.0115
2459114.611834,9.6832,0.0116
2459114.612031,9.6169,0.0116
2459114.612228,9.6815,0.0115
2459114.612425,9.6732,0.0116
2459114.612622,9.6759,0.0115
2459114.612818,9.6662,0.0116
2459114.613015,9.7255,0.0116
2459114.613212,9.6921,0.0115
2459114.613397,9.6799,0.0119
2459114.613594,9.6719,0.0151
2459114.613791,9.6533,0.0115
2459114.613987,9.6744,0.0116
2459114.614184,9.6729,0.0121
2459114.614381,9.6694,0.0116
2459114.614566,9.6952,0.0115
2459114.614763,9.6785,0.0115
2459114.614959,9.6545,0.0116
2459114.615156,9.6527,0.0116
2459114.615353,9.6751,0.0115
2459114.61555,9.6667,0.0114
2459114.615747,9.6573,0.0116
2459114.615943,9.6466,0.0119
2459114.61614,9.6532,0.0115
2459114.616337,9.6832,0.0113
2459114.616534,9.6851,0.0118
2459114.61673,9.6585,0.0115
2459114.616939,9.6567,0.0115
2459114.617135,9.647,0.0116
