JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460328.4974044096,,,5,9.714296566900009,0.0037255038947829,,,,
2460259.3630646295,,,3,,,10.036091408926408,0.0047212753426106,,
2460259.3655001274,,,3,,,10.042212720848074,0.0058635510267603,,
2460259.367835,,,3,,,10.03214733122462,0.0045759888370919,,
2460259.3687476735,,,3,,,10.05136059452219,0.005301661322968,,
2460259.371520984,,,3,,,10.0197045784764,0.0057929732361759,,
2460259.3439568635,,,3,,,9.837839454229734,0.0052698309299586,,
2460259.345632292,,,3,,,9.86173997187063,0.0052852565103654,,
2460259.347843368,,,3,,,9.887936017652946,0.0076673667465501,,
2460259.349354375,,,3,,,9.919478408538918,0.0041008012455899,,
2460259.3506591553,,,3,,,9.943220749928416,0.0065644352456815,,
2460259.3517099307,,,3,,,9.955352178345771,0.0053048967327082,,
2460259.3539511575,,,3,,,9.976896435338396,0.0054815439392475,,
2460259.3551778123,,,3,,,9.986834785691643,0.0034442037298036,,
2460259.356199294,,,3,,,9.998937255980712,0.0046414903097535,,
2460259.360075718,,,3,,,10.009659195805185,0.0044146368796239,,
2460259.3752679746,,,3,,,10.027417451504537,0.0039541262321669,,
2460259.3760821875,,,3,,,10.01376292419554,0.0055017780974328,,
2460259.376900787,,,3,,,10.023705669677751,0.0078885473955594,,
2460259.3777228706,,,3,,,10.027146770250486,0.0071376376351372,,
2460259.378562442,,,3,,,10.022259305157878,0.0072683698891658,,
2460259.379380463,,,3,,,10.019516338789115,0.0048468121926627,,
2460259.380208912,,,3,,,10.026151616946397,0.0055697760217031,,
2460259.381012442,,,3,,,10.013942153601638,0.0052292282043488,,
2460259.3819037154,,,3,,,10.041109101899856,0.005346727891827,,
2460259.3827253007,,,3,,,10.023312020301168,0.0083082575766629,,
2460259.383538391,,,3,,,10.033142547013613,0.004650484002501,,
2460259.3852586113,,,3,,,10.021149087085105,0.0059637344278422,,
2460259.386091655,,,3,,,10.026413900186972,0.0044846272224687,,
2460259.386920567,,,3,,,10.03563773688861,0.0043367300080437,,
2460259.387742037,,,3,,,10.037717143329644,0.0064067134865537,,
2460259.3885576967,,,3,,,10.03184046095518,0.0053393998415139,,
