transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
67152385279693268,2611.2570519310684,1561534.8874228287,3814.4891045177756,409.3693542480469,10.203487638121683,2611.2573469137265,946088.8539535339,509.38135689013933,1857.3292236328125,10.398712400771863,2611.257432407809,908483.9387556284,484.07941983563506,1876.7249755859375,9.85210236679261,False,False,False,4097,0,0,False
67162126200742248,2611.4332016819585,1965615.7530166274,2046.8559399679268,960.3097534179688,9.953620306934768,2611.433515350328,1240067.1587007819,1691.1208317752876,733.28125,10.104929200748,2611.433592995761,1086412.976443338,773.2064321270595,1405.074951171875,9.657908140376348,False,False,False,4097,0,0,False
67166218501281586,2611.507258299675,1604865.932624645,2237.309092168604,717.3197021484375,10.173769971703733,2611.507507907527,964878.9628628837,754.4212847091086,1278.9656982421875,10.377360121706399,2611.5075958695425,938056.3622837015,698.6249688449684,1342.718017578125,9.817323167751166,False,False,False,4101,0,0,False
67175959267659819,2611.683345500608,1856934.6298177158,2582.9603122046947,718.917236328125,10.015375328504666,2611.683659738653,1167470.401911835,1615.8692991591097,722.5029907226562,10.17042751828945,2611.6837394773324,1026892.9423040424,776.9304856115799,1321.7308349609375,9.719082578602867,False,False,False,4097,0,0,False
67577086396233100,2618.9369989448182,1582440.0798273694,1139.1891168235732,1389.0933837890625,10.189048681695468,2618.9372915153363,952402.2555518834,540.502625415873,1762.0677490234375,10.391491177638754,2618.937394565161,930248.1266141833,694.6480853010069,1339.16455078125,9.826398490934931,False,False,False,4097,0,0,False
67581178625061150,2619.011000759108,1446524.0439468566,667.2135836505439,2168.007568359375,10.286552724970349,2619.0113062564137,858913.6219669242,688.7009808841094,1247.1502685546875,10.503668489541116,2619.011395681747,863019.5305436923,659.5508796091632,1308.4957275390625,9.907843940860307,False,False,False,1,0,0,False
67590919356170785,2619.187117009709,2094524.740664674,1631.5824474933204,1283.7381591796875,9.884653130448932,2619.1874507672305,1340877.5902175847,895.7734146376856,1496.8936767578125,10.020069384366725,2619.1875384871814,1134410.9926692932,772.111171224483,1469.232666015625,9.610969435505316,False,False,False,4206593,0,0,False
67595011635467752,2619.2611656403583,1858336.182696979,7165.116679355571,259.35882568359375,10.014556159807213,2619.2614386505225,1163824.8023662292,547.9684022747962,2123.890380859375,10.17382319519372,2619.2615406158343,1049576.9037401087,728.0234694797361,1441.6800537109375,9.695359837769143,False,False,False,12293,0,0,False
67604752494766002,2619.4371808076885,1474838.5132118945,2902.79561978332,508.0752258300781,10.26550569196575,,,,,,,,,,,False,True,True,7345121,8389632,16779264,False
67608844826223587,2619.5112975116913,1923314.9616018191,825.1098532229597,2330.98046875,9.977240841996252,2619.5116109968717,1221680.2420613195,1644.2389100990117,743.0065307617188,10.121148340311517,2619.5116883653805,1062689.3442743055,754.000652296861,1409.401123046875,9.681879686472714,False,False,False,1,0,0,False
