transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
44617532407981636,2203.726702985584,13641059.946061214,9799.26490747007,1392.04931640625,7.850246573431733,2203.7270173512984,7806041.62919494,10045.639648055932,777.0576782226562,8.107465058246873,2203.7271032054728,8586947.32007454,8916.93115704625,962.9935913085938,7.41329850475304,False,False,False,8193,0,0,False
46851975462266595,2244.1356607943285,23668060.06731296,50200.25604842268,471.472900390625,7.251960210043162,2244.1359750626957,15250945.818229105,17590.613103139447,866.993408203125,7.380300270377262,2244.136060906896,12587949.228918187,11238.201284171528,1120.103515625,6.998008044651844,False,False,False,12289,0,0,False
46856067754676857,2244.209669336722,21121386.770498652,26178.66526874653,806.8167724609375,7.375560793693378,2244.209983234305,13184544.357143454,11920.384899089728,1106.0501708984375,7.538379401633765,2244.2100715740175,11806621.347854702,10092.476827066432,1169.84375,7.067581413325939,False,False,False,12289,0,0,False
48441484316775031,2272.8819559183835,13862745.669896238,18392.719402794228,753.7083129882812,7.832743728020088,2272.882270258064,7932564.107365842,13445.529611601574,589.977783203125,8.090008239405957,2272.88235570275,8595912.322713519,9662.61671605088,889.6050415039062,7.4121655584302,False,False,False,8193,0,0,False
50210210028348980,2304.8697899275016,20357996.16826248,15760.603760646854,1291.7015380859375,7.415529296338555,2304.8701036858683,12641533.328222355,13359.577333963323,946.2525024414062,7.5840428308526455,2304.8701923091767,12727532.985826198,10695.604253822521,1189.9779052734375,6.986034922985354,False,False,False,8193,0,0,False
53429485576009096,2363.090983006476,12302368.933906717,17589.03311983359,699.43408203125,7.962394999866955,2363.091297124452,6963665.273138885,10611.305977815886,656.2495727539062,8.231447497192278,2363.0913838871707,7677791.120639575,8717.769428232166,880.7059326171875,7.534804769467382,False,False,False,8193,0,0,False
53433577870914558,2363.1649920420577,24974116.59995218,53076.96433307792,470.5264587402344,7.193641529470337,2363.1653057133212,16364407.380734151,15258.794162269623,1072.4573974609375,7.303791509734619,2363.1653949991796,13070015.155037541,11067.756231080994,1180.9091796875,6.9572052732619305,False,False,False,4097,0,0,False
55749107040797527,2405.040653797016,12520006.388511052,13453.908077365151,930.5850830078125,7.943355490857098,2405.0409958683977,7287821.124156074,10713.426878041078,680.2511596679688,8.182047954398168,2405.041083484282,7822250.151303244,8355.817865968254,936.1441650390625,7.514566250306153,False,False,False,4202497,0,0,False
55753199324411463,2405.114688594917,25384447.00185932,70152.70744872755,361.8455810546875,7.175947600122477,2405.115002821003,16435275.780704165,13768.946963889535,1193.64794921875,7.299099726159916,2405.1150894632265,13190318.864413599,10806.488672366637,1220.592529296875,6.947257265249025,False,False,False,12289,0,0,False
56730733887645461,2422.792742771722,18959881.744236484,31635.635701292813,599.3203735351562,7.4927778064367665,2422.793056527188,11470532.973927176,12818.379731472593,894.8504638671875,7.689583221554749,2422.7931450843985,11071136.847919367,10244.668731721611,1080.6729736328125,7.137414953603738,False,False,False,4097,0,0,False
60308311862956694,2487.4892377461747,15968085.805155102,21822.665080221712,731.72021484375,7.679234722934247,2487.4895515498874,9242382.17159125,9564.704644697133,966.3008422851562,7.924082409327518,2487.4896398649794,9880679.201737663,9229.133007337212,1070.5966796875,7.26092850319057,False,False,False,12289,0,0,False
62104354446145296,2519.9683254491474,13683609.086359471,18441.233399926692,742.0115966796875,7.846865220165373,2519.968639086606,7767457.391204336,9447.32733498534,822.1856689453125,8.112845016826583,2519.968728130159,8637783.269034928,10239.36775141067,843.5856323242188,7.406889743784664,False,False,False,8193,0,0,False
62108446717170516,2520.0423290327435,12986034.814621171,58063.096061921184,223.6538543701172,7.903675459929513,2520.0426429953573,7451154.191841008,8547.423453794887,871.7427368164062,8.157983339187517,2520.042731240111,8143654.055455092,8290.090220088718,982.3359985351562,7.470847210050017,False,False,False,12289,0,0,False
64094084481971559,2555.950437479435,20225712.618256263,23796.698958136873,849.937744140625,7.422607286619936,2555.9507510933104,12538843.131036242,11362.573566063378,1103.5213623046875,7.592898543018428,2555.9508402574434,11503994.908326456,10773.803773188143,1067.774658203125,7.095773799104865,False,False,False,12289,0,0,False
65531784952969126,2581.9501474109306,24941921.388330452,195703.90079627896,127.44723510742188,7.195042101836801,,,,,,,,,,,False,True,True,7353217,8389632,16779264,False
65535877207745867,2582.0242380598665,20570730.301071785,22920.011883722258,897.5008544921875,7.404242591380328,2582.0245518644283,12681137.01260873,11115.868104652729,1140.81396484375,7.580646728588572,2582.0246405431067,11590733.704003671,9654.230627217745,1200.5859375,7.087618180979316,False,False,False,12289,0,0,False
67745851628475619,2621.991099166564,13676590.499445893,11554.618103172286,1183.6470947265625,7.847422258067201,2621.991391933198,7762758.194415147,8568.941533311523,905.91796875,8.113502069938935,2621.991480080285,8599368.330832614,8613.14941310233,998.4000244140625,7.411729123193698,False,False,False,8197,0,0,False
69408338472788802,2652.0573841363193,13940880.574097252,22150.137193008315,629.3812255859375,7.826641350083701,2652.057697923949,7911645.81153192,8698.305080838452,909.561767578125,8.092875124462513,2652.057786741259,8832168.655803468,9273.420334766088,952.4176025390625,7.382727117179645,False,False,False,12289,0,0,False
71052777847698284,2681.797528509741,19131143.027040284,12695.185794856763,1506.96044921875,7.483014570645672,2681.7978426899667,11559281.090091687,10737.27899300815,1076.555908203125,7.681215154010676,2681.797929643006,11117364.053431865,9786.155874166521,1136.02978515625,7.132890932489346,False,False,False,8193,0,0,False
