JD,mag_L,err_L,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460259.364320602,,,,,,,10.076723967441872,0.0042316471807288
2460259.3657304053,,,,,,,10.067943306538831,0.0050978295599503
2460259.367072442,,,,,,,10.064213513294462,0.0050982447708017
2460259.3680604976,,,,,,,10.064216969617616,0.0078039387322415
2460259.368979653,,,,,,,10.057703469646311,0.0059493709308005
2460259.371749873,,,,,,,10.05955182578574,0.0050145778182951
2460259.344225417,,,,,,,9.85016084911405,0.0060861966113733
2460259.3458968517,,,,,,,9.86762933830544,0.0044371413657374
2460259.34811162,,,,,,,9.909360204582477,0.0048620263121378
2460259.3496177313,,,,,,,9.93395527043518,0.0058773592128076
2460259.350944398,,,,,,,9.9494922037445,0.0049287230373482
2460259.3519797567,,,,,,,9.975924790868827,0.0043194792832068
2460259.35421816,,,,,,,10.001678429144366,0.0052332939764193
2460259.3554406483,,,,,,,10.023716655824613,0.0052307186157122
2460259.356461169,,,,,,,10.024181587602092,0.0059688673066357
2460259.3754930324,,,,,,,10.053738522785004,0.0077634847926121
2460259.376308449,,,,,,,10.037213052020387,0.0049180519933373
2460259.3771256017,,,,,,,10.044959300861072,0.005948648906307
2460259.378788762,,,,,,,10.028047488433687,0.004638606065231
2460259.3796079285,,,,,,,10.03734354239496,0.0058267571322539
2460259.380436447,,,,,,,10.047546777113698,0.0069649611439079
2460259.3812416205,,,,,,,10.042972142657142,0.0057781685861028
2460259.3821314583,,,,,,,10.049146862320288,0.0057965191962653
2460259.3829495255,,,,,,,10.038482345552415,0.0082833073146115
2460259.3837649766,,,,,,,10.03891177396392,0.0072174742173581
2460259.3854922107,,,,,,,10.048649094510324,0.0065033514764854
2460259.3863157406,,,,,,,10.052116407692676,0.0046654132219087
2460259.3871469675,,,,,,,10.04636064303248,0.0067893370818238
2460259.387971979,,,,,,,10.049869254417578,0.0074650018954685
2460259.3887877315,,,,,,,10.044015187882636,0.006228518275805
2460259.3905054284,,,,,,,10.031807350837605,0.0093413805524431
2460259.3913190626,,,,,,,10.064879890749271,0.0070447327778905
2460259.3921377314,,,,,,,10.048098167155558,0.0107150520707241
2460259.3929369096,,,,,,,10.059901991284788,0.0084652596158284
2460259.393743403,,,,,,,10.06754593003958,0.0120787030429482
2460259.3945634607,,,,,,,10.069252243039418,0.008576711835504
2460259.3953782637,,,,,,,10.06802657890242,0.0077935202177823
2460259.396181169,,,,,,,10.07177154070527,0.0067001425601746
2460259.397000197,,,,,,,10.071594246646873,0.005292305728492
2460259.3978115856,,,,,,,10.050062731238643,0.0095257742934555
2460317.3052142016,,,,,,,9.407134372175076,0.0055920499555556
2460317.3064560415,,,,,,,9.40604623845052,0.0046195824532741
2460317.307681863,,,,,,,9.403734237481414,0.0044599878920456
2460317.308908947,,,,,,,9.40696192674195,0.0057202421451445
2460317.310149294,,,,,,,9.418410115235176,0.0050211359156414
2460317.311372037,,,,,,,9.4165608422474,0.0049948975897529
2460317.312590706,,,,,,,9.415549406164253,0.0049023873186018
